0.011609977,0.01,0.01
0.017414966,0.01,0.01
0.023219955,0.01,0.01
0.029024943,0.01,0.01
0.034829932,0.01,0.01
0.040634921,0.01,0.01
0.046439909,0.01,0.01
0.052244898,0.01,0.01
0.058049887,0.01,0.01
0.063854875,0.01,0.01
0.069659864,0.01,0.01
0.075464853,0.01,0.01
0.081269841,0.01,0.01
0.087074830,0.01,0.01
0.092879819,0.01,0.01
0.098684807,0.01,0.01
0.104489796,0.01,0.01
0.110294785,0.01,0.01
0.116099773,0.01,0.01
0.121904762,0.01,0.01
0.127709751,0.01,0.01
0.133514739,0.01,0.01
0.139319728,0.01,0.01
0.145124717,0.01,0.01
0.150929705,0.01,0.01
0.156734694,0.01,0.01
0.162539683,0.01,0.01
0.168344671,0.01,0.01
0.174149660,0.01,0.01
0.179954649,0.01,0.01
0.185759637,0.01,0.01
0.191564626,0.01,0.01
0.197369615,0.01,0.01
0.203174603,0.01,0.01
0.208979592,0.01,0.01
0.214784580,0.01,0.01
0.220589569,0.01,0.01
0.226394558,0.01,0.01
0.232199546,0.01,0.01
0.238004535,0
0.243809524,0.01,0.01
0.249614512,0.0122978,0.0122978
0.255419501,0.022959,1.99817e-6,2.99725e-6,9.99084e-7,0.022965
0.261224490,0.0425062,0.000406851,0.000665676,0.000665676,0.000184368,0.0444287
0.267029478,0.0230055,4.06329e-5,0.00149228,0.00583923,0.0303777
0.272834467,0.0111376,5.54408e-6,0.000378465,0.00030525,0.0118269
0.278639456,0.0100168,0.0100168
0.284444444,0
0.290249433,0
0.296054422,4e-6,0.0100039,0.0100079
0.301859410,0.0374399,0.00199858,0.0394385
0.307664399,0.0588966,0.105901,0.164797
0.313469388,0.283449,0.132919,0.416367
0.319274376,0.343664,0.424228,0.767892
0.325079365,0.178912,0.755769,0.934682
0.330884354,0.175848,0.681717,0.857565
0.336689342,0.128407,0.59266,0.721067
0.342494331,0.0108186,0.710249,0.721067
0.348299320,0.00349788,0.71757,0.721067
0.354104308,0.0014981,0.580168,0.581667
0.359909297,4.99994e-6,0.453762,0.453767
0.365714286,4.9999e-6,0.25455,0.254555
0.371519274,0.000207805,0.228882,0.22909
0.377324263,0.344087,0.344087
0.383129252,0.37843,0.37843
0.388934240,0.000749156,0.311256,0.312005
0.394739229,0.00149187,0.227598,0.22909
0.400544218,0.0100005,2.5e-7,0.0100007
0.406349206,0.01,0.01
0.412154195,0.01,0.01
0.417959184,0.000348284,0.0278786,0.0282269
0.423764172,0.00517177,0.489413,0.494585
0.429569161,0.0386735,0.775033,0.813707
0.435374150,0.121082,0.843939,0.965021
0.441179138,0.180784,0.806725,0.987509
0.446984127,0.164704,0.822805,0.987509
0.452789116,0.289255,0.698254,0.987509
0.458594104,0.247897,0.686785,0.934682
0.464399093,0.255176,0.558531,0.813707
0.470204082,0.218134,0.549759,0.767893
0.476009070,0.20228,0.565612,0.767893
0.481814059,0.117254,0.650639,0.767893
0.487619048,0.0180027,0.795704,0.813707
0.493424036,0.0152635,0.798443,0.813707
0.499229025,0.00149937,0.856065,0.857565
0.505034014,0.00149923,0.812208,0.813707
0.510839002,0.00231472,0.85525,0.857565
0.516643991,0.000750397,0.933931,0.934682
0.522448980,0.00427695,0.960744,0.965021
0.528253968,0.00757703,0.927105,0.934682
0.534058957,0.0514694,0.883212,0.934682
0.539863946,0.0860578,0.878963,0.965021
0.545668934,0.0588392,0.875843,0.934682
0.551473923,0.0108563,0.923825,0.934682
0.557278912,0.0090915,0.95593,0.965021
0.563083900,0.0018681,0.896469,0.898337
0.568888889,3.39987e-5,0.898303,0.898337
0.574693878,0.000354845,0.813352,0.813707
0.580498866,2.99999e-6,0.76789,0.767893
0.586303855,0.627376,0.627376
0.592108844,0.415011,0.415011
0.597913832,0.453766,0.453766
0.603718821,0.282174,0.282174
0.609523810,0.0134799,0.0134799
0.615328798,0
0.621133787,0
0.626938776,0.0101554,0.0101554
0.632743764,0.0103515,0.0103515
0.638548753,4.00969e-5,0.0102302,0.0102703
0.644353741,7.61212e-6,0.0101478,0.0101554
0.650158730,0.01,0.01
0.655963719,0.0101168,0.0101168
