0.011609977,0.01,0.01
0.017414966,0.01,0.01
0.023219955,0.01,0.01
0.029024943,0.01,0.01
0.034829932,0.01,0.01
0.040634921,0.01,0.01
0.046439909,0.01,0.01
0.052244898,0.01,0.01
0.058049887,0.01,0.01
0.063854875,0.01,0.01
0.069659864,0.01,0.01
0.075464853,0.01,0.01
0.081269841,0.01,0.01
0.087074830,0.01,0.01
0.092879819,0.01,0.01
0.098684807,0
0.104489796,0.0100617,1.89562e-5,1.89562e-5,5.92382e-6,0.0101056
0.110294785,0.000285223,0.0104462,0.000108325,1.44241e-7,1.44241e-7,1.15393e-6,2.4521e-6,6.77934e-6,1.26932e-5,1.26932e-5,1.26932e-5,1.70205e-5,0.0109055
0.116099773,0.000246909,0.000246909,0.0102382,3.24005e-5,2.02942e-5,2.02942e-5,2.02942e-5,2.02942e-5,8.10688e-8,6.48551e-7,9.1878e-7,1.27008e-6,1.27008e-6,7.37726e-6,0.0108572
0.121904762,1.12353e-5,1.12353e-5,9.36271e-7,4.40047e-5,6.08576e-5,8.23918e-5,0.00011048,8.23918e-5,0.0158651,0.0162687
0.127709751,1.64214e-5,3.28428e-5,6.27878e-5,6.27878e-5,8.5005e-5,0.000113984,0.0205003,0.0208742
0.133514739,0.00025593,0.000424628,0.000541419,0.000686326,0.000864396,0.000686326,0.000686326,0.000686326,0.000686326,0.000541419,0.0254364,0.0314959
0.139319728,2.27194e-7,2.27194e-7,2.27194e-7,1.13597e-7,1.13597e-7,1.13597e-7,1.13597e-7,1.36316e-6,3.86229e-6,7.3838e-6,7.3838e-6,1.78347e-5,2.36282e-5,2.36282e-5,3.1012e-5,4.03269e-5,4.03269e-5,5.2141e-5,0.0100634,7.60061e-6,7.60061e-6,7.60061e-6,4.58101e-6,3.52286e-6,0.0103444
0.145124717,9.17588e-8,9.17588e-8,9.17588e-8,1.10111e-6,2.20221e-6,1.44061e-5,2.50502e-5,3.25744e-5,3.25744e-5,3.25744e-5,4.21173e-5,5.4046e-5,5.4046e-5,5.4046e-5,0.0100499,4.95919e-6,3.86463e-6,3.86463e-6,2.98899e-6,1.75129e-6,0.0104123
0.150929705,0.01,0.01
0.156734694,4.44444e-7,6.66667e-7,0.0100017,3.95062e-7,3.95062e-7,2.46914e-7,9.87654e-8,0.010004
0.162539683,3.17127e-7,3.17127e-7,7.48419e-6,6.03809e-5,0.000118732,0.000272475,0.000331524,0.000401609,0.000401609,0.0103789,2.54722e-5,2.1027e-5,2.1027e-5,2.1027e-5,1.72818e-5,1.72818e-5,1.72818e-5,1.72818e-5,1.72818e-5,1.72818e-5,1.72818e-5,1.72818e-5,9.33685e-6,7.53062e-6,6.0422e-6,4.8233e-6,3.82968e-6,3.82968e-6,2.36941e-6,2.36941e-6,1.84645e-6,1.84645e-6,1.42808e-6,1.09822e-6,1.09822e-6,3.54004e-7,2.6148e-7,1.36774e-7,0.0122484
0.168344671,6.66988e-8,6.66988e-8,1.33398e-7,1.33398e-7,1.33398e-7,2.00096e-7,5.3359e-7,8.00385e-7,1.13388e-6,1.60077e-6,1.60077e-6,2.26776e-6,1.60077e-6,1.60077e-6,1.60077e-6,1.60077e-6,1.13388e-6,1.13388e-6,8.00385e-7,8.00385e-7,8.00385e-7,8.00385e-7,5.3359e-7,5.3359e-7,5.3359e-7,8.00385e-7,8.00385e-7,5.3359e-7,5.3359e-7,5.3359e-7,5.3359e-7,5.3359e-7,3.33494e-7,2.00096e-7,1.33398e-7,6.66988e-8,2.00096e-7,8.00385e-7,3.13484e-6,4.33542e-6,5.86949e-6,5.86949e-6,7.87046e-6,7.87046e-6,0.000286538,0.000732619,0.000873487,0.000873487,0.00103757,0.00103757,0.00122799,0.00103757,0.00103757,0.00103757,0.00103757,0.00103757,0.00103757,0.00103757,0.00103757,0.0110695,6.92044e-5,4.88648e-5,3.39838e-5,1.03255e-5,5.33402e-6,4.23519e-6,4.23519e-6,2.6203e-6,1.5793e-6,1.2145e-6,1.2145e-6,3.91488e-7,1.51257e-7,7.56283e-8,0.0256859
0.174149660,7.76954e-8,7.76954e-8,7.76954e-8,1.55391e-7,1.55391e-7,3.88477e-7,9.32344e-7,9.32344e-7,1.32082e-6,1.32082e-6,1.32082e-6,1.86469e-6,1.86469e-6,1.86469e-6,1.86469e-6,2.64164e-6,3.65168e-6,6.83719e-6,9.16805e-6,1.21982e-5,1.21982e-5,1.61606e-5,2.12108e-5,3.56622e-5,0.000116698,0.00120863,0.00143045,0.00271126,0.00836274,0.00949872,0.0107578,0.0231009,0.00106283,0.00106283,0.00106283,0.000943884,0.000943884,0.000943884,0.000835829,0.000835829,0.000738007,0.000649746,0.000499236,0.000379066,0.0672789
0.179954649,0.01,0.01
0.185759637,0.01,0.01
0.191564626,0.0100337,0.0100337
0.197369615,0.01,0.01
0.203174603,7.48018e-6,7.48018e-6,1.00302e-5,1.33453e-5,1.33453e-5,1.33453e-5,1.33453e-5,1.33453e-5,1.33453e-5,0.0100164,1.50287e-6,1.50287e-6,1.50287e-6,1.13438e-6,1.13438e-6,4.69648e-7,0.0101287
0.208979592,4.63085e-5,7.48484e-5,7.48484e-5,9.42681e-5,0.000118091,0.0101121,9.28456e-6,9.28456e-6,9.28456e-6,9.28456e-6,9.28456e-6,7.41157e-6,7.41157e-6,5.88475e-6,4.64228e-6,3.64088e-6,1.28574e-6,0.0105971
0.214784580,6.68807e-5,0.000108099,0.0101045,1.22746e-5,1.22746e-5,1.22746e-5,9.68303e-6,9.68303e-6,7.59428e-6,7.59428e-6,4.5772e-6,0.0103554
0.220589569,5.72575e-7,7.44347e-6,1.35128e-5,1.35128e-5,1.79788e-5,0.0100172,2.05885e-6,1.54741e-6,1.54741e-6,1.54741e-6,1.54741e-6,1.154e-6,4.45865e-7,0.01008
0.226394558,0.01,0.01
0.232199546,3.62811e-5,4.62599e-5,5.8641e-5,5.8641e-5,7.38557e-5,5.8641e-5,7.38557e-5,7.38557e-5,7.38557e-5,0.0100672,4.54934e-6,4.54934e-6,4.54934e-6,4.54934e-6,4.54934e-6,3.61216e-6,2.84951e-6,2.23483e-6,1.74158e-6,1.03584e-6,5.95702e-7,3.33897e-7,3.03543e-8,7.58856e-9,0.0106563
0.238004535,0.01,0.01
0.243809524,0
0.249614512,0.01,0.01
0.255419501,1.18663e-5,2.15419e-5,2.86616e-5,2.86616e-5,0.0100274,3.93264e-6,2.93282e-6,0.010125
0.261224490,0.000404949,0.000749531,0.000749531,0.000749531,0.0108734,0.000159112,0.000130772,0.0138168
0.267029478,1.00835e-5,1.00835e-5,1.00835e-5,1.00835e-5,0.0100096,1.13109e-6,1.13109e-6,0.0100522
0.272834467,0.000272822,0.000272822,0.000272822,0.000341767,0.0103267,0.011487
0.278639456,0.000105826,0.000168956,0.000211653,0.000211653,0.0102017,2.98248e-5,2.98248e-5,2.38082e-5,0.0109833
0.284444444,0.0125743,0.00130675,0.013881
0.290249433,0.01,0.01
0.296054422,4.55e-5,4.55e-5,4.55e-5,0.0100435,7.58333e-6,7.58333e-6,0.0101952
0.301859410,0
0.307664399,0
0.313469388,0
0.319274376,0
0.325079365,0
0.330884354,0.01,0.01
0.336689342,0.0134719,7.96371e-6,0.0134798
0.342494331,0.0310422,0.0504081,0.0814503
0.348299320,0.10793,0.386655,0.494585
0.354104308,0.229591,0.491476,0.721067
0.359909297,0.416694,0.440871,0.857565
0.365714286,0.474549,0.490472,0.965021
0.371519274,0.496286,0.246846,0.743132
0.377324263,0.499998,0.499999,0.999997
0.383129252,0.496825,0.503172,0.999997
0.388934240,0.499998,0.499999,0.999997
0.394739229,0.499998,0.499999,0.999997
0.400544218,0.499998,0.499999,0.999997
0.406349206,0.499998,0.499999,0.999997
0.412154195,0.499998,0.499999,0.999997
0.417959184,0.502499,0.249999,0.752498
0.423764172,0.502499,0.249999,0.752498
0.429569161,0.499998,0.499999,0.999997
0.435374150,0.499998,0.499999,0.999997
0.441179138,0.499998,0.499999,0.999997
0.446984127,0.499998,0.499999,0.999997
0.452789116,0.499998,0.499999,0.999997
0.458594104,0.499998,0.499999,0.999997
0.464399093,0.499998,0.499999,0.999997
0.470204082,0.499998,0.499999,0.999997
0.476009070,0.502499,0.249999,0.752498
0.481814059,0.502499,0.249999,0.752498
0.487619048,0.502499,0.249999,0.752498
0.493424036,0.502499,0.249999,0.752498
0.499229025,0.502499,0.249999,0.752498
0.505034014,0.502499,0.249999,0.752498
0.510839002,0.502499,0.249999,0.752498
0.516643991,0.502499,0.249999,0.752498
0.522448980,0.502499,0.249999,0.752498
0.528253968,0.502499,0.249999,0.752498
0.534058957,0.502499,0.249999,0.752498
0.539863946,0.502499,0.249999,0.752498
0.545668934,0.502499,0.249999,0.752498
0.551473923,0.502499,0.249999,0.752498
0.557278912,0.502499,0.249999,0.752498
0.563083900,0.502499,0.249999,0.752498
0.568888889,0.502499,0.249999,0.752498
0.574693878,0.502499,0.249999,0.752498
0.580498866,0.502499,0.249999,0.752498
0.586303855,0.502499,0.249999,0.752498
0.592108844,0.502499,0.249999,0.752498
0.597913832,0.502499,0.249999,0.752498
0.603718821,0.502499,0.249999,0.752498
0.609523810,0.502499,0.249999,0.752498
0.615328798,0.502499,0.249999,0.752498
0.621133787,0.502499,0.249999,0.752498
0.626938776,0.502499,0.249999,0.752498
0.632743764,0.502499,0.249999,0.752498
0.638548753,0.502499,0.249999,0.752498
0.644353741,0.502499,0.249999,0.752498
0.650158730,0.502499,0.249999,0.752498
0.655963719,0.502499,0.249999,0.752498
0.661768707,0.502499,0.249999,0.752498
0.667573696,0.499998,0.499999,0.999997
0.673378685,0.502499,0.249999,0.752498
0.679183673,0.568274,0.245591,0.813865
0.684988662,0.790313,0.15805,0.948363
0.690793651,0.655048,0.127841,0.782889
0.696598639,0.341782,0.0022894,0.344072
0.702403628,0.299454,0.0120401,0.311494
0.708208617,0.0808795,0.0172456,9.80815e-6,0.0981349
0.714013605,0.114883,0.167025,0.000155025,0.282063
0.719818594,0.0941115,0.320832,5.21468e-5,0.414996
0.725623583,0.120613,0.415529,0.000893718,0.537036
0.731428571,0.233962,0.533101,0.000576317,0.76764
0.737233560,0.327117,0.52725,0.00197159,0.856339
0.743038549,0.334784,0.472581,0.00369211,0.811057
0.748843537,0.382279,0.512465,0.00205691,0.8968
0.754648526,0.397371,0.497478,0.00193813,0.896787
0.760453515,0.411537,0.483411,0.00182985,0.896779
0.766258503,0.432052,0.497768,0.00259953,0.93242
0.772063492,0.452513,0.510248,0.00120019,0.963962
0.777868481,0.450861,0.508403,0.00304629,0.96231
0.783673469,0.450861,0.508403,0.00304629,0.96231
0.789478458,0.463584,0.49875,0.00139516,0.963729
0.795283447,0.478679,0.506165,0.00137286,0.986216
0.801088435,0.47891,0.506407,0.00112943,0.986447
0.806893424,0.485663,0.497248,0.00232628,0.985238
0.812698413,0.486875,0.498477,0.00109432,0.986446
0.818503401,0.485216,0.496795,0.00277892,0.984791
0.824308390,0.485663,0.497248,0.00232628,0.985238
0.830113379,0.486875,0.498477,0.00109432,0.986446
0.835918367,0.492388,0.492527,0.00129986,0.986215
0.841723356,0.495753,0.502097,0.00108299,0.998934
0.847528345,0.494094,0.500434,0.00275048,0.997278
0.853333333,0.495522,0.501865,0.00131646,0.998703
0.859138322,0.496746,0.496779,0.00323154,0.996756
0.864943311,0.496746,0.496779,0.00323154,0.996756
0.870748299,0.498421,0.498436,0.00157302,0.99843
0.876553288,0.497714,0.497737,0.00227359,0.997725
0.882358277,0.501438,0.248929,0.0010694,0.751436
0.888163265,0.504058,0.248404,0.00159299,0.754055
0.893968254,0.538694,0.246464,0.00219914,0.787357
0.899773243,0.671064,0.197233,0.00749973,0.875797
0.905578231,0.680148,0.0965874,0.0151465,0.791882
0.911383220,0.481563,0.0325461,0.0174023,0.531512
0.917188209,0.304373,0.0402497,0.0191592,0.363782
0.922993197,0.129559,0.0341708,0.00361679,0.167346
0.928798186,0.128612,0.0277867,6.96068e-5,0.156469
0.934603175,0.339846,0.00418867,0.344035
0.940408163,0.281225,0.000945441,0.282171
0.946213152,0.0792023,0.00217862,0.0813809
0.952018141,0.00962822,0.00203451,0.0918794,0.103542
0.957823129,0.00952798,0.00036076,0.0253751,0.0352638
0.963628118,0.0136177,0.000920518,0.000174564,0.0147128
0.969433107,0.000203347,0.0188809,1.91153e-6,0.0190862
0.975238095,0.0122809,1.67537e-5,0.0122977
0.981043084,0.0145151,3.81625e-6,0.000573201,0.0150921
0.986848073,0.0371313,6.736e-6,0.00195428,0.00029891,0.0393912
0.992653061,0.0229973,7.66503e-5,0.000276752,0.00482602,0.0281767
0.998458050,0.0361753,3.74963e-5,0.00633629,0.0425491
1.004263039,0.00226555,0.0269695,0.00179277,0.0310278
1.010068027,0.000213149,0.00146159,0.0158879,0.0175626
1.015873016,0.00172229,0.00140918,0.0120433,0.0151747
1.021678005,0.0288183,0.00353124,0.00129438,0.0336439
1.027482993,1.98515e-6,0.0295146,0.00334487,0.00334487,0.0362063
1.033287982,2.72611e-5,0.133868,1.92864e-6,0.0164056,0.00841915,0.158722
1.039092971,0.0308755,0.00950081,0.000631917,0.0410082
1.044897959,0.040024,0.0127006,0.000725919,0.0534506
1.050702948,8.44503e-7,0.239491,0.0335946,0.00250685,0.275593
1.056507937,0.131141,1.16638e-5,0.0350749,0.00208781,0.168315
1.062312925,1.49249e-6,0.234792,3.61973e-5,0.0526181,0.00511106,0.292559
1.068117914,0.000468515,0.331496,0.000602357,0.0597845,0.00580717,0.398159
1.073922902,7.67817e-5,0.0597899,4.30369e-5,0.0685804,0.00125017,0.12974
1.079727891,0.000266063,0.248279,0.00408044,0.00177807,0.254404
