time,frequency,confidence
0.000,1301.025,0.023243
0.010,1319.861,0.019448
0.020,973.629,0.019304
0.030,978.815,0.020717
0.040,1045.913,0.020080
0.050,548.306,0.097312
0.060,274.606,0.366699
0.070,264.702,0.250357
0.080,135.415,0.403297
0.090,135.743,0.376256
0.100,134.778,0.527663
0.110,133.327,0.469073
0.120,132.803,0.681135
0.130,257.623,0.254674
0.140,255.178,0.377734
0.150,255.353,0.075728
0.160,33.091,0.219748
0.170,32.633,0.109266
0.180,32.415,0.020633
0.190,35.417,0.150162
0.200,146.312,0.070491
0.210,35.180,0.082144
0.220,32.238,0.101425
0.230,35.115,0.235493
0.240,142.966,0.081501
0.250,143.125,0.136621
0.260,150.172,0.096929
0.270,151.331,0.054159
0.280,50.684,0.132237
0.290,151.375,0.140075
0.300,150.340,0.203673
0.310,147.782,0.396195
0.320,149.405,0.353066
0.330,151.162,0.257668
0.340,152.470,0.134839
0.350,154.046,0.140327
0.360,153.772,0.090140
0.370,32.192,0.007592
0.380,1967.214,0.016245
0.390,1754.036,0.029343
0.400,1724.400,0.019201
0.410,32.026,0.036110
0.420,32.231,0.115109
0.430,50.726,0.183941
0.440,145.692,0.177802
0.450,145.994,0.514212
0.460,146.782,0.494156
0.470,146.704,0.486703
0.480,543.060,0.114916
0.490,551.284,0.237926
0.500,554.817,0.472805
0.510,556.145,0.387344
0.520,557.384,0.357497
0.530,561.519,0.691156
0.540,562.579,0.728617
0.550,561.080,0.433513
0.560,537.557,0.207380
0.570,528.247,0.547428
0.580,534.300,0.812727
0.590,539.166,0.923009
0.600,541.795,0.949994
0.610,545.021,0.950963
0.620,547.942,0.914022
0.630,550.086,0.926978
0.640,552.039,0.906144
0.650,553.592,0.908772
0.660,554.674,0.915033
0.670,555.173,0.921297
0.680,555.662,0.920619
0.690,556.388,0.923872
0.700,557.831,0.920052
0.710,559.438,0.906397
0.720,561.065,0.916689
0.730,562.503,0.932376
0.740,563.519,0.938781
0.750,564.482,0.939932
0.760,565.112,0.940346
0.770,565.559,0.941692
0.780,566.371,0.933335
0.790,566.722,0.930855
0.800,568.216,0.940169
0.810,570.269,0.938052
0.820,571.750,0.933623
0.830,572.090,0.937366
0.840,572.659,0.930592
0.850,573.307,0.940861
0.860,573.594,0.954899
0.870,573.463,0.958955
0.880,573.932,0.963619
0.890,575.288,0.971507
0.900,576.132,0.972249
0.910,576.796,0.970801
0.920,576.613,0.971609
0.930,576.233,0.972175
0.940,576.002,0.972685
0.950,576.160,0.974035
0.960,577.189,0.971525
0.970,578.743,0.957152
0.980,580.486,0.963833
0.990,581.298,0.971410
1.000,581.858,0.973981
1.010,582.213,0.975253
1.020,582.705,0.977501
1.030,583.308,0.976277
1.040,584.256,0.971994
1.050,585.377,0.963589
1.060,585.930,0.969440
1.070,586.228,0.973944
1.080,587.004,0.979801
1.090,588.492,0.981143
1.100,590.017,0.976133
1.110,590.650,0.971120
1.120,590.502,0.973469
1.130,590.410,0.973851
1.140,590.066,0.974950
1.150,588.537,0.981057
1.160,586.749,0.971188
1.170,584.541,0.969808
1.180,581.812,0.966605
1.190,579.197,0.953492
1.200,576.839,0.969765
1.210,575.787,0.970999
1.220,576.613,0.968969
1.230,579.657,0.948303
1.240,583.777,0.950021
1.250,588.736,0.950853
1.260,594.462,0.889003
1.270,597.885,0.888505
1.280,601.316,0.869425
1.290,606.315,0.743878
1.300,613.411,0.743137
1.310,613.693,0.786348
1.320,597.149,0.742552
1.330,588.133,0.937882
1.340,585.099,0.950116
1.350,580.291,0.928409
1.360,573.095,0.912480
1.370,568.055,0.932582
1.380,567.682,0.921280
1.390,568.982,0.934131
1.400,573.180,0.886776
1.410,581.545,0.933333
1.420,586.309,0.955736
1.430,589.788,0.936385
1.440,595.147,0.862807
1.450,598.076,0.857536
1.460,598.799,0.814630
1.470,596.695,0.829912
1.480,590.340,0.908810
1.490,586.447,0.958764
1.500,584.016,0.966000
1.510,579.838,0.935390
1.520,573.752,0.916632
1.530,569.510,0.951829
1.540,569.642,0.946791
1.550,573.558,0.939684
1.560,579.082,0.914800
1.570,584.104,0.940159
1.580,588.255,0.962045
1.590,592.123,0.909608
1.600,595.335,0.896927
1.610,597.052,0.870595
1.620,597.948,0.824936
1.630,595.459,0.835205
1.640,588.877,0.945921
1.650,585.583,0.952650
1.660,581.725,0.961153
1.670,577.360,0.964796
1.680,572.105,0.937974
1.690,566.670,0.922349
1.700,566.948,0.900458
1.710,572.786,0.888027
1.720,578.060,0.938067
1.730,581.388,0.963420
1.740,584.744,0.953421
1.750,588.873,0.948292
1.760,594.506,0.876483
1.770,599.964,0.843542
1.780,602.364,0.806678
1.790,595.404,0.786924
1.800,588.530,0.922778
1.810,586.077,0.953373
1.820,583.381,0.962543
1.830,578.220,0.947634
1.840,573.630,0.932227
1.850,569.807,0.951136
1.860,568.796,0.935102
1.870,572.413,0.909133
1.880,579.246,0.900826
1.890,584.633,0.927712
1.900,588.493,0.939005
1.910,594.572,0.825295
1.920,600.256,0.845400
1.930,604.561,0.814417
1.940,608.235,0.799757
1.950,611.126,0.767391
1.960,612.842,0.778244
1.970,590.302,0.598351
1.980,583.122,0.895885
1.990,582.945,0.949675
2.000,580.798,0.938892
2.010,576.917,0.952366
2.020,572.934,0.941584
2.030,572.667,0.937861
2.040,574.235,0.959423
2.050,577.346,0.952964
2.060,582.203,0.949932
2.070,587.549,0.928665
2.080,595.252,0.826057
2.090,602.704,0.818548
2.100,607.099,0.749783
2.110,608.292,0.772084
2.120,605.297,0.714778
2.130,591.723,0.648419
2.140,582.477,0.791863
2.150,574.290,0.785135
2.160,572.500,0.867651
2.170,573.473,0.918925
2.180,573.649,0.925837
2.190,572.341,0.938020
2.200,572.400,0.934171
2.210,575.561,0.965513
2.220,579.176,0.931577
2.230,584.288,0.936017
2.240,589.279,0.931753
2.250,596.810,0.814796
2.260,606.657,0.770912
2.270,614.956,0.829015
2.280,615.034,0.887213
2.290,614.396,0.871015
2.300,611.710,0.807665
2.310,589.449,0.704109
2.320,583.355,0.931773
2.330,583.784,0.964453
2.340,582.449,0.969099
2.350,578.779,0.944702
2.360,573.541,0.930868
2.370,571.543,0.945359
2.380,574.722,0.956155
2.390,577.961,0.940868
2.400,582.721,0.954753
2.410,587.418,0.961340
2.420,592.276,0.915267
2.430,596.675,0.900755
2.440,598.769,0.863065
2.450,600.623,0.857416
2.460,602.539,0.858162
2.470,601.607,0.830457
2.480,598.976,0.801823
2.490,594.478,0.846004
2.500,587.690,0.930636
2.510,585.001,0.941458
2.520,583.978,0.953247
2.530,582.560,0.957703
2.540,582.457,0.962932
2.550,583.440,0.971318
2.560,584.758,0.966873
2.570,586.315,0.971349
2.580,587.868,0.981786
2.590,588.967,0.978003
2.600,589.532,0.976304
2.610,590.009,0.974014
2.620,590.214,0.974878
2.630,589.657,0.977587
2.640,588.671,0.980552
2.650,587.526,0.980517
2.660,586.575,0.975385
2.670,586.138,0.970829
2.680,586.094,0.969865
2.690,586.135,0.970666
2.700,586.143,0.969898
2.710,585.520,0.968643
2.720,585.268,0.969455
2.730,586.075,0.969899
2.740,588.036,0.982795
2.750,590.841,0.969456
2.760,593.408,0.919931
2.770,595.199,0.919049
2.780,596.204,0.912069
2.790,596.646,0.910836
2.800,596.537,0.916363
2.810,595.801,0.924498
2.820,595.121,0.925670
2.830,594.438,0.919319
2.840,593.855,0.912770
2.850,593.274,0.909967
2.860,593.832,0.912604
2.870,595.283,0.911498
2.880,597.416,0.898284
2.890,598.023,0.889137
2.900,596.805,0.903894
2.910,596.175,0.916781
2.920,596.478,0.921132
2.930,596.874,0.918971
2.940,597.581,0.909144
2.950,598.578,0.885833
2.960,600.110,0.888445
2.970,601.200,0.902272
2.980,601.671,0.910813
2.990,601.571,0.913883
