time,frequency,confidence
0.000,362.088,0.054147
0.010,32.273,0.289276
0.020,32.411,0.539299
0.030,32.404,0.225679
0.040,32.096,0.117647
0.050,32.067,0.038373
0.060,32.325,0.005414
0.070,32.805,0.007229
0.080,32.346,0.008122
0.090,32.256,0.012842
0.100,32.562,0.012870
0.110,32.232,0.005319
0.120,35.679,0.009580
0.130,35.623,0.008209
0.140,32.400,0.020239
0.150,32.186,0.004375
0.160,1729.519,0.004721
0.170,1711.362,0.011983
0.180,1285.795,0.004162
0.190,867.516,0.007018
0.200,862.304,0.015328
0.210,54.648,0.012800
0.220,59.342,0.045445
0.230,58.970,0.008434
0.240,32.040,0.018829
0.250,32.097,0.045453
0.260,34.878,0.115899
0.270,32.849,0.442841
0.280,55.963,0.064590
0.290,32.828,0.019226
0.300,33.385,0.024624
0.310,34.246,0.420934
0.320,34.512,0.164625
0.330,35.160,0.089050
0.340,35.342,0.109387
0.350,35.104,0.155679
0.360,34.687,0.023299
0.370,1395.555,0.005241
0.380,33.121,0.021559
0.390,33.325,0.518909
0.400,32.968,0.703863
0.410,32.627,0.111432
0.420,32.285,0.057825
0.430,32.113,0.037558
0.440,32.235,0.017364
0.450,32.288,0.023716
0.460,32.203,0.012207
0.470,53.760,0.006066
0.480,53.608,0.015065
0.490,52.526,0.023270
0.500,1173.966,0.018446
0.510,1170.236,0.009681
0.520,34.472,0.019840
0.530,35.484,0.061229
0.540,32.412,0.006205
0.550,32.783,0.004939
0.560,32.406,0.006836
0.570,32.644,0.016414
0.580,32.339,0.012673
0.590,35.932,0.035523
0.600,32.725,0.012316
0.610,32.588,0.007960
0.620,32.327,0.004126
0.630,32.541,0.008894
0.640,1177.993,0.020554
0.650,1191.651,0.014303
0.660,1197.358,0.012441
0.670,1291.772,0.016290
0.680,1326.422,0.008904
0.690,40.075,0.017245
0.700,41.830,0.060081
0.710,42.472,0.098027
0.720,32.098,0.086375
0.730,32.057,0.045529
0.740,32.110,0.007804
0.750,54.509,0.043444
0.760,54.626,0.231211
0.770,54.554,0.018278
0.780,1236.032,0.014478
0.790,33.415,0.067766
0.800,32.907,0.019466
