time,frequency,confidence
0.000,179.256,0.048518
0.010,60.331,0.118777
0.020,60.402,0.484257
0.030,60.319,0.843003
0.040,60.055,0.849291
0.050,59.669,0.851509
0.060,59.774,0.852061
0.070,60.098,0.882581
0.080,59.755,0.850611
0.090,59.606,0.839671
0.100,59.521,0.779132
0.110,59.391,0.477042
0.120,60.046,0.506539
0.130,59.720,0.280146
0.140,59.650,0.370589
0.150,180.010,0.516142
0.160,180.125,0.710590
0.170,180.131,0.677483
0.180,180.806,0.813212
0.190,179.888,0.721929
0.200,180.304,0.682141
0.210,180.868,0.771203
0.220,180.608,0.887149
0.230,180.272,0.841948
0.240,180.416,0.850082
0.250,180.119,0.868680
0.260,179.551,0.917572
0.270,179.557,0.922144
0.280,179.940,0.923077
0.290,180.348,0.885276
0.300,180.517,0.865270
0.310,179.511,0.854489
0.320,179.371,0.715145
0.330,178.922,0.440183
0.340,180.122,0.297145
0.350,181.120,0.317003
0.360,181.119,0.239698
0.370,180.213,0.181268
0.380,179.434,0.154667
0.390,179.157,0.244567
0.400,179.554,0.175527
0.410,179.585,0.188831
0.420,60.077,0.313112
0.430,60.226,0.608170
0.440,60.346,0.630869
0.450,60.582,0.764274
0.460,59.795,0.521426
0.470,179.310,0.621857
0.480,179.781,0.665079
0.490,179.747,0.747194
0.500,180.464,0.664713
0.510,179.870,0.746692
0.520,180.071,0.806742
0.530,179.555,0.875634
0.540,179.480,0.916083
0.550,179.728,0.889232
0.560,180.270,0.865867
0.570,180.166,0.869765
0.580,180.533,0.816306
0.590,179.609,0.813527
0.600,179.506,0.784894
0.610,179.350,0.798871
0.620,179.429,0.753524
0.630,179.914,0.861623
0.640,180.092,0.909878
0.650,180.471,0.894956
0.660,180.291,0.883667
0.670,179.371,0.886315
0.680,179.071,0.896186
0.690,178.880,0.891421
0.700,179.542,0.879133
0.710,181.294,0.792274
0.720,181.643,0.832351
0.730,180.633,0.808226
0.740,179.244,0.852494
0.750,179.302,0.803352
0.760,178.781,0.688430
0.770,179.482,0.604062
0.780,180.319,0.612958
0.790,179.927,0.648888
0.800,179.579,0.604770
0.810,179.151,0.737615
0.820,179.389,0.607036
0.830,179.809,0.710473
0.840,358.733,0.569275
0.850,179.613,0.567708
0.860,179.650,0.428793
0.870,180.348,0.556627
0.880,180.858,0.875818
0.890,180.348,0.848151
0.900,179.932,0.710654
0.910,178.374,0.377454
0.920,132.016,0.262966
0.930,359.440,0.454579
0.940,359.630,0.339133
0.950,179.825,0.639474
0.960,179.743,0.703847
0.970,179.818,0.865890
0.980,180.353,0.899418
0.990,180.645,0.900935
1.000,181.260,0.872745
1.010,179.907,0.793154
1.020,178.549,0.750124
1.030,176.564,0.618004
1.040,177.823,0.639730
1.050,180.044,0.747116
1.060,180.996,0.818160
1.070,180.815,0.846763
1.080,180.646,0.875157
1.090,179.672,0.847932
1.100,179.464,0.662646
1.110,179.673,0.828846
1.120,180.033,0.800114
1.130,179.858,0.493730
1.140,179.547,0.539131
1.150,180.022,0.656701
1.160,178.984,0.743581
1.170,178.939,0.625595
1.180,178.882,0.679669
1.190,179.450,0.571585
1.200,180.204,0.361644
1.210,180.308,0.570783
1.220,178.964,0.455442
