time,frequency,confidence
0.000,32.140,0.091895
0.010,60.045,0.307434
0.020,59.629,0.836734
0.030,59.455,0.863923
0.040,59.826,0.854459
0.050,59.808,0.850186
0.060,60.020,0.837866
0.070,59.836,0.781760
0.080,59.642,0.822264
0.090,59.950,0.818283
0.100,59.835,0.836647
0.110,59.996,0.841849
0.120,60.153,0.829754
0.130,59.776,0.856007
0.140,59.936,0.852470
0.150,59.716,0.815396
0.160,59.854,0.824986
0.170,59.805,0.745947
0.180,59.767,0.782255
0.190,60.384,0.802661
0.200,60.408,0.601064
0.210,60.337,0.569191
0.220,59.954,0.105425
0.230,60.252,0.171309
0.240,60.308,0.517505
0.250,59.728,0.643175
0.260,59.911,0.486403
0.270,60.544,0.572212
0.280,60.711,0.601639
0.290,60.429,0.455137
0.300,59.138,0.235411
0.310,301.858,0.103335
0.320,297.373,0.170734
0.330,295.456,0.226001
0.340,299.997,0.159830
0.350,362.499,0.286073
0.360,362.421,0.355641
0.370,361.078,0.402935
0.380,59.333,0.499113
0.390,59.824,0.453319
0.400,59.373,0.598959
0.410,59.202,0.406921
0.420,58.637,0.747276
0.430,58.616,0.755679
0.440,58.785,0.665249
0.450,58.689,0.696362
0.460,58.378,0.289730
0.470,58.427,0.072252
0.480,57.613,0.050683
0.490,218.935,0.147906
0.500,218.509,0.496653
0.510,217.291,0.349128
0.520,218.238,0.173120
0.530,60.789,0.124475
0.540,58.770,0.090910
0.550,56.578,0.256959
0.560,57.049,0.279641
0.570,58.164,0.073381
0.580,31.938,0.035663
0.590,32.044,0.029229
0.600,57.088,0.044102
0.610,58.142,0.226681
0.620,58.089,0.423402
0.630,60.189,0.258465
0.640,60.984,0.490271
0.650,61.612,0.374990
0.660,62.004,0.084210
0.670,32.734,0.174559
0.680,55.510,0.055783
0.690,55.471,0.068686
0.700,55.306,0.104805
0.710,58.559,0.071071
0.720,60.307,0.170528
0.730,60.501,0.037883
0.740,61.358,0.227338
0.750,61.006,0.257098
0.760,57.695,0.077106
0.770,32.247,0.052649
0.780,32.049,0.017273
0.790,57.292,0.044129
0.800,56.950,0.119986
0.810,57.147,0.215307
0.820,57.599,0.085103
0.830,61.324,0.055363
0.840,60.707,0.135334
0.850,57.750,0.310410
0.860,57.884,0.358509
0.870,61.431,0.118728
0.880,62.334,0.233023
0.890,62.202,0.454641
0.900,58.523,0.166503
0.910,57.381,0.100561
0.920,57.618,0.058445
0.930,32.069,0.045698
0.940,61.413,0.155268
0.950,56.738,0.141498
0.960,60.198,0.091549
0.970,61.265,0.061993
0.980,61.437,0.106249
0.990,268.284,0.154333
1.000,267.751,0.324826
1.010,267.720,0.383441
1.020,268.439,0.288581
1.030,220.874,0.262447
1.040,220.361,0.393304
1.050,218.696,0.298679
1.060,187.947,0.158325
1.070,198.864,0.142418
1.080,197.682,0.053134
1.090,549.920,0.088777
1.100,578.356,0.132393
1.110,590.483,0.274890
1.120,600.536,0.164993
1.130,599.135,0.122417
1.140,594.906,0.217752
1.150,591.910,0.202925
1.160,588.615,0.081664
1.170,1749.157,0.059989
1.180,1729.965,0.069259
1.190,1728.223,0.046172
1.200,1727.472,0.021087
1.210,181.722,0.130706
1.220,183.088,0.462884
1.230,185.780,0.661364
1.240,189.442,0.662415
1.250,196.974,0.648568
1.260,203.078,0.849302
1.270,206.500,0.916785
1.280,208.700,0.908406
1.290,211.438,0.877415
1.300,214.222,0.871561
1.310,216.896,0.882402
1.320,219.192,0.900418
1.330,221.505,0.927675
1.340,223.748,0.927978
1.350,225.638,0.920233
1.360,228.326,0.865538
1.370,233.250,0.842837
1.380,235.881,0.888389
1.390,237.523,0.910436
1.400,238.543,0.908751
1.410,239.681,0.928027
1.420,240.452,0.898094
1.430,240.474,0.898623
1.440,240.267,0.918393
1.450,241.346,0.920124
1.460,243.345,0.907593
1.470,244.859,0.929832
1.480,244.475,0.939931
1.490,242.915,0.913032
1.500,241.504,0.844611
1.510,239.142,0.456665
1.520,223.837,0.410889
1.530,219.118,0.450580
1.540,216.234,0.530332
1.550,216.416,0.510555
1.560,215.024,0.505011
1.570,240.961,0.448162
1.580,242.212,0.606981
1.590,242.093,0.585902
1.600,244.286,0.679239
1.610,247.150,0.819207
1.620,247.405,0.937825
1.630,246.369,0.923956
1.640,245.338,0.957333
1.650,245.662,0.957719
1.660,245.703,0.962245
1.670,246.298,0.929785
1.680,246.700,0.942517
1.690,246.911,0.944041
1.700,246.368,0.918997
1.710,245.745,0.920990
1.720,246.160,0.897908
1.730,247.298,0.877411
1.740,248.373,0.855179
1.750,249.547,0.899451
1.760,250.526,0.920846
1.770,251.120,0.910874
1.780,251.066,0.932367
1.790,249.949,0.935445
1.800,248.545,0.892129
1.810,247.444,0.910874
1.820,246.385,0.898489
1.830,246.043,0.921943
1.840,245.935,0.941923
1.850,246.181,0.939524
1.860,246.401,0.933693
1.870,246.306,0.941096
1.880,245.985,0.951092
1.890,245.363,0.957741
1.900,245.934,0.933653
1.910,247.622,0.912440
1.920,251.255,0.894529
1.930,254.113,0.922785
1.940,256.984,0.933051
1.950,260.177,0.878307
1.960,264.152,0.829637
1.970,265.661,0.901782
1.980,264.008,0.862103
1.990,262.434,0.900969
2.000,259.913,0.910117
2.010,256.251,0.923628
2.020,251.298,0.884645
2.030,247.498,0.941031
2.040,246.506,0.919154
2.050,247.592,0.933282
2.060,247.781,0.913852
2.070,248.004,0.856710
2.080,251.079,0.774488
2.090,254.486,0.868966
2.100,255.832,0.817550
2.110,258.475,0.830451
2.120,262.136,0.916671
2.130,263.485,0.869786
2.140,262.087,0.921803
2.150,261.031,0.932706
2.160,260.104,0.943970
2.170,257.657,0.879151
2.180,252.615,0.883315
2.190,248.145,0.912204
2.200,245.289,0.887743
2.210,241.960,0.818573
2.220,239.213,0.805327
2.230,236.633,0.851419
2.240,235.935,0.826177
2.250,237.111,0.826500
2.260,241.133,0.836380
2.270,243.919,0.879915
2.280,247.287,0.909320
2.290,249.808,0.918869
2.300,252.420,0.919236
2.310,253.964,0.882066
2.320,257.021,0.818570
2.330,258.192,0.893681
2.340,257.801,0.870042
2.350,254.823,0.769095
2.360,242.777,0.604249
2.370,239.571,0.814153
2.380,240.434,0.704869
2.390,242.913,0.394896
2.400,497.387,0.372816
2.410,505.098,0.364923
2.420,252.696,0.447816
2.430,252.541,0.563199
2.440,252.373,0.486701
2.450,248.298,0.504867
