time,frequency,confidence
0.000,1341.432,0.027632
0.010,34.139,0.068726
0.020,34.222,0.149646
0.030,33.877,0.185255
0.040,33.587,0.186495
0.050,33.483,0.082161
0.060,33.368,0.035694
0.070,33.584,0.028968
0.080,34.370,0.021340
0.090,1848.889,0.009906
0.100,1769.083,0.047413
0.110,33.023,0.051424
0.120,1836.364,0.038354
0.130,32.360,0.016278
0.140,32.180,0.017713
0.150,32.243,0.008530
0.160,1182.744,0.012275
0.170,1181.706,0.025731
0.180,44.632,0.022785
0.190,1207.299,0.007167
0.200,1240.258,0.015817
0.210,38.568,0.021538
0.220,1845.502,0.012377
0.230,1307.226,0.009114
0.240,883.431,0.011833
0.250,49.189,0.017932
0.260,32.873,0.043475
0.270,32.643,0.038695
0.280,32.233,0.024336
0.290,32.458,0.070753
0.300,32.417,0.019556
0.310,32.361,0.002615
0.320,1241.343,0.016847
0.330,1236.774,0.023375
0.340,1327.783,0.011740
0.350,35.592,0.029414
0.360,37.917,0.040773
0.370,38.674,0.038420
0.380,1171.829,0.011902
0.390,1180.579,0.026452
0.400,1316.314,0.024299
0.410,1007.450,0.025657
0.420,952.252,0.049224
0.430,1850.922,0.032423
0.440,1224.934,0.029303
0.450,1235.021,0.022296
0.460,32.310,0.130843
0.470,32.090,0.181531
0.480,159.403,0.065662
0.490,32.427,0.025874
0.500,33.968,0.042181
0.510,34.930,0.078705
0.520,34.724,0.092439
0.530,44.278,0.101039
0.540,45.375,0.028401
0.550,1113.721,0.010776
0.560,886.193,0.026417
0.570,32.536,0.028675
0.580,32.050,0.027110
0.590,32.124,0.012347
0.600,32.756,0.103084
0.610,32.760,0.255875
0.620,32.806,0.317101
0.630,32.579,0.159890
0.640,32.343,0.047787
0.650,32.353,0.029233
0.660,1967.519,0.009393
0.670,1960.080,0.018906
0.680,1963.006,0.016735
0.690,1317.483,0.013354
0.700,1312.253,0.007407
0.710,986.173,0.004341
0.720,32.418,0.032701
0.730,53.140,0.044193
0.740,32.455,0.021385
0.750,1827.917,0.008068
0.760,33.173,0.012500
0.770,32.425,0.008979
0.780,32.355,0.024060
0.790,32.386,0.020716
0.800,32.384,0.020466
0.810,36.843,0.014110
0.820,1392.551,0.013242
0.830,936.171,0.013012
0.840,33.221,0.005308
0.850,33.598,0.004462
0.860,1162.069,0.007809
0.870,34.011,0.003478
0.880,120.582,0.010045
0.890,884.286,0.018233
0.900,918.831,0.015623
0.910,39.925,0.009281
0.920,940.378,0.018142
0.930,38.908,0.020709
0.940,32.076,0.062916
0.950,32.156,0.004757
0.960,1844.616,0.011494
0.970,32.344,0.033755
0.980,32.173,0.043630
0.990,32.718,0.009794
1.000,1170.271,0.005994
1.010,32.855,0.010562
1.020,33.040,0.012042
1.030,33.602,0.039898
1.040,34.314,0.049556
1.050,34.448,0.004147
1.060,948.475,0.006780
1.070,934.772,0.017098
1.080,1851.758,0.024059
1.090,1312.663,0.017520
1.100,32.969,0.110057
1.110,32.729,0.050153
1.120,945.033,0.023933
1.130,1848.683,0.033277
1.140,1850.452,0.014952
1.150,1319.705,0.012790
1.160,1317.888,0.029801
1.170,1237.022,0.014517
1.180,47.704,0.030676
1.190,33.339,0.015258
1.200,32.482,0.013586
1.210,32.614,0.029287
1.220,33.261,0.042785
1.230,33.586,0.045530
1.240,33.714,0.010189
1.250,1314.313,0.004349
1.260,39.686,0.012157
1.270,1960.875,0.007027
1.280,985.536,0.012366
1.290,969.124,0.017482
1.300,33.558,0.059888
1.310,33.494,0.011779
1.320,1318.398,0.014069
1.330,1237.323,0.016079
1.340,32.457,0.037528
1.350,32.222,0.052828
1.360,32.374,0.105249
1.370,32.416,0.033869
1.380,43.771,0.018170
1.390,33.050,0.007313
1.400,981.901,0.010882
1.410,32.284,0.019247
1.420,32.295,0.010516
1.430,32.539,0.012419
1.440,32.409,0.015843
1.450,1320.506,0.008402
1.460,1325.995,0.009643
1.470,241.956,0.012963
1.480,42.955,0.019094
1.490,32.264,0.007375
1.500,1789.426,0.008018
1.510,1183.314,0.015845
1.520,1193.400,0.018542
1.530,32.420,0.010208
1.540,1735.237,0.006811
1.550,861.341,0.010388
1.560,32.136,0.026965
1.570,95.062,0.086657
1.580,32.212,0.008573
1.590,1314.145,0.002866
1.600,1309.393,0.003175
1.610,1312.117,0.002888
1.620,1318.028,0.013349
1.630,1222.955,0.010448
1.640,56.184,0.026690
1.650,33.685,0.020960
1.660,34.070,0.070496
1.670,34.384,0.023787
1.680,1839.391,0.003235
1.690,1858.917,0.002639
1.700,967.282,0.004705
1.710,1338.620,0.004072
1.720,32.304,0.004052
1.730,888.069,0.018988
1.740,892.031,0.012790
1.750,1218.000,0.007406
