time,frequency,confidence
0.000,633.876,0.055713
0.010,586.046,0.085247
0.020,1169.857,0.028418
0.030,1186.012,0.158573
0.040,1189.132,0.077339
0.050,1196.046,0.013987
0.060,33.099,0.110533
0.070,32.950,0.042771
0.080,35.230,0.048855
0.090,34.010,0.015916
0.100,32.786,0.051168
0.110,32.806,0.072996
0.120,32.297,0.104147
0.130,32.244,0.065966
0.140,32.678,0.010149
0.150,32.433,0.036635
0.160,32.641,0.030836
0.170,32.656,0.009630
0.180,1755.861,0.009516
0.190,877.328,0.019517
0.200,878.571,0.009086
0.210,882.823,0.009324
0.220,886.806,0.010015
0.230,34.225,0.010838
0.240,55.940,0.006403
0.250,33.580,0.011141
0.260,35.606,0.010311
0.270,35.600,0.008054
0.280,34.315,0.055602
0.290,34.044,0.121807
0.300,33.907,0.029539
0.310,32.418,0.004964
0.320,32.646,0.016500
0.330,32.969,0.112060
0.340,32.946,0.383994
0.350,32.682,0.253630
0.360,32.746,0.087835
0.370,32.354,0.024472
0.380,32.804,0.018491
0.390,1796.458,0.031700
0.400,357.461,0.055650
0.410,355.259,0.050379
0.420,937.757,0.046131
0.430,943.802,0.014106
0.440,44.548,0.013057
0.450,44.216,0.016007
0.460,39.121,0.020093
0.470,44.384,0.007541
0.480,46.161,0.031879
0.490,32.475,0.028921
0.500,34.827,0.023266
0.510,1316.996,0.012062
0.520,1762.884,0.012555
0.530,32.902,0.058359
0.540,32.902,0.017305
0.550,35.677,0.041737
0.560,35.650,0.216928
0.570,35.236,0.147178
0.580,35.887,0.015366
0.590,32.255,0.003624
0.600,32.291,0.004761
0.610,34.004,0.042332
0.620,34.083,0.267945
0.630,34.721,0.414461
0.640,35.620,0.033025
0.650,1801.672,0.012260
0.660,1795.355,0.011401
0.670,32.222,0.003845
0.680,32.257,0.005465
0.690,33.061,0.003369
0.700,32.385,0.012107
0.710,32.243,0.018404
0.720,1428.033,0.010390
0.730,39.575,0.008209
0.740,39.603,0.005485
0.750,48.627,0.012439
0.760,32.234,0.003414
0.770,49.468,0.011021
0.780,1451.371,0.008437
0.790,33.524,0.010371
0.800,32.378,0.011138
0.810,39.308,0.007651
0.820,39.343,0.035826
0.830,1166.208,0.006682
0.840,1220.613,0.008262
0.850,1228.756,0.028910
0.860,1236.661,0.035812
0.870,1245.453,0.018036
0.880,1318.288,0.026537
0.890,1316.600,0.017729
0.900,1315.884,0.007882
0.910,1099.166,0.013653
0.920,931.208,0.021457
0.930,1880.558,0.017900
0.940,1966.946,0.004380
0.950,1295.819,0.022357
0.960,1316.777,0.023161
0.970,1314.226,0.006827
0.980,1763.105,0.033774
0.990,1775.457,0.036568
1.000,42.665,0.007421
1.010,934.611,0.008210
1.020,228.463,0.005220
1.030,1201.881,0.019931
1.040,1072.569,0.019581
1.050,33.432,0.015620
1.060,33.422,0.027002
1.070,33.641,0.019784
1.080,32.268,0.028367
1.090,36.034,0.015900
1.100,1112.478,0.013508
1.110,1845.256,0.010384
1.120,1162.508,0.013486
1.130,39.390,0.031677
1.140,39.847,0.042526
1.150,36.167,0.059325
1.160,36.047,0.022099
1.170,1188.360,0.015875
1.180,1169.887,0.008836
1.190,1160.889,0.016163
1.200,1135.692,0.015452
1.210,32.757,0.016716
1.220,989.077,0.009975
1.230,955.267,0.012145
1.240,44.248,0.053091
1.250,1211.903,0.011254
1.260,37.706,0.018144
1.270,33.149,0.016816
1.280,33.095,0.013129
1.290,33.695,0.011185
1.300,34.515,0.169424
1.310,34.008,0.091028
1.320,33.408,0.111763
1.330,33.322,0.148375
1.340,32.416,0.070188
1.350,32.279,0.050096
1.360,32.367,0.047193
1.370,33.099,0.011928
1.380,33.348,0.011926
1.390,33.284,0.029442
1.400,1935.086,0.015184
1.410,54.331,0.132049
1.420,32.226,0.019912
1.430,32.228,0.033486
1.440,48.773,0.010060
1.450,990.650,0.007693
1.460,37.982,0.006622
1.470,1324.468,0.003983
1.480,32.239,0.003974
1.490,32.188,0.006785
1.500,32.153,0.026803
1.510,32.998,0.018364
1.520,33.363,0.010686
1.530,33.326,0.075105
1.540,32.276,0.030009
1.550,32.339,0.011138
1.560,33.050,0.015320
1.570,32.901,0.020056
1.580,32.436,0.044191
1.590,36.144,0.277786
1.600,35.706,0.067444
1.610,35.333,0.004751
1.620,1167.001,0.018290
1.630,1312.431,0.022668
1.640,1312.246,0.012097
1.650,32.183,0.007671
1.660,44.054,0.057634
1.670,44.886,0.015612
1.680,33.772,0.031891
1.690,33.137,0.237388
1.700,33.472,0.030759
1.710,32.216,0.016321
1.720,54.639,0.014045
1.730,1866.827,0.027990
1.740,33.947,0.012035
1.750,39.958,0.016896
1.760,33.055,0.009761
1.770,894.694,0.019889
1.780,40.476,0.007125
1.790,1245.164,0.005947
1.800,1249.265,0.006165
1.810,52.520,0.020051
1.820,52.066,0.038632
1.830,84.612,0.010482
1.840,977.793,0.006221
1.850,972.548,0.005916
1.860,83.402,0.015614
1.870,1827.226,0.014931
1.880,1820.089,0.045821
1.890,1826.985,0.028971
1.900,32.810,0.039245
1.910,45.840,0.039948
1.920,46.528,0.065067
1.930,32.371,0.026135
1.940,33.304,0.172469
1.950,32.772,0.045311
1.960,32.439,0.016712
1.970,32.544,0.011051
1.980,32.448,0.024969
1.990,32.285,0.025987
2.000,32.472,0.019468
2.010,48.802,0.024610
2.020,32.228,0.022413
2.030,33.054,0.028704
2.040,42.454,0.009167
2.050,33.945,0.019310
2.060,32.330,0.009139
2.070,32.555,0.025134
2.080,1838.236,0.018985
2.090,1208.630,0.056837
2.100,1173.530,0.010489
2.110,32.675,0.063472
2.120,33.092,0.037894
2.130,33.767,0.052045
2.140,51.182,0.010412
2.150,1021.224,0.005894
2.160,32.304,0.011048
2.170,32.643,0.015806
2.180,32.649,0.011547
2.190,32.201,0.015963
2.200,1832.637,0.030690
2.210,35.352,0.016225
2.220,35.679,0.104907
2.230,35.529,0.024965
2.240,1763.366,0.006161
2.250,39.944,0.055442
2.260,32.189,0.013561
2.270,32.114,0.033825
2.280,32.428,0.013019
2.290,34.167,0.020477
2.300,33.091,0.041907
2.310,44.960,0.026041
2.320,941.093,0.004815
2.330,33.261,0.009199
2.340,32.874,0.004144
2.350,1324.212,0.014395
2.360,1975.541,0.015846
2.370,538.146,0.018821
2.380,987.776,0.011673
2.390,974.274,0.055523
2.400,546.651,0.032288
2.410,1071.707,0.011487
2.420,1064.390,0.006883
2.430,551.724,0.018151
2.440,32.605,0.018907
2.450,1599.820,0.059466
