time,frequency,confidence
0.000,1345.193,0.014515
0.010,882.670,0.018197
0.020,896.572,0.034708
0.030,900.340,0.019512
0.040,921.262,0.027370
0.050,992.991,0.013048
0.060,1975.561,0.016188
0.070,33.455,0.043608
0.080,32.880,0.018089
0.090,39.676,0.038081
0.100,1795.056,0.035037
0.110,1792.996,0.020520
0.120,34.967,0.020536
0.130,33.614,0.020910
0.140,32.871,0.031625
0.150,44.488,0.014586
0.160,897.078,0.016299
0.170,1758.230,0.008268
0.180,1718.008,0.011022
0.190,1737.163,0.006620
0.200,213.045,0.005488
0.210,32.171,0.014874
0.220,1242.948,0.009405
0.230,1731.105,0.008297
0.240,1741.347,0.008036
0.250,1740.596,0.005987
0.260,1773.412,0.004601
0.270,1168.954,0.001442
0.280,1861.264,0.007237
0.290,1172.515,0.015360
0.300,1225.905,0.022552
0.310,1820.739,0.013107
0.320,1772.843,0.013433
0.330,41.920,0.014426
0.340,32.928,0.017874
0.350,33.176,0.047566
0.360,32.367,0.006840
0.370,32.093,0.006840
0.380,31.904,0.023561
0.390,31.970,0.020292
0.400,1167.315,0.002197
0.410,32.838,0.014263
0.420,32.301,0.027877
0.430,102.216,0.017651
0.440,100.230,0.020522
0.450,85.038,0.025139
0.460,83.380,0.064343
0.470,81.870,0.058097
0.480,939.029,0.013612
0.490,942.256,0.016817
0.500,966.854,0.005910
0.510,1854.874,0.009316
0.520,1859.295,0.010714
0.530,1870.640,0.008297
0.540,1289.272,0.010305
0.550,1296.858,0.012938
0.560,1319.942,0.013908
0.570,1218.674,0.035780
0.580,42.539,0.020388
0.590,41.683,0.026508
0.600,44.177,0.017940
0.610,45.014,0.018885
0.620,32.402,0.019272
0.630,49.200,0.054041
0.640,33.625,0.035878
0.650,33.493,0.014098
0.660,32.822,0.019772
0.670,32.439,0.020604
0.680,1963.341,0.002936
0.690,34.043,0.009526
0.700,33.863,0.067748
0.710,33.901,0.034003
0.720,34.417,0.026095
0.730,33.963,0.026978
0.740,33.196,0.033311
0.750,1157.929,0.018646
0.760,1135.679,0.022392
0.770,1112.368,0.016235
0.780,1085.301,0.009216
0.790,33.513,0.024834
0.800,33.468,0.033685
0.810,54.974,0.010373
0.820,52.844,0.139021
0.830,53.088,0.048130
0.840,33.093,0.006641
0.850,36.881,0.024069
0.860,37.194,0.047394
0.870,33.798,0.009521
0.880,32.360,0.040878
0.890,32.366,0.080106
0.900,33.978,0.068451
0.910,33.283,0.034512
0.920,33.108,0.105791
0.930,32.865,0.048095
0.940,33.472,0.034288
0.950,33.190,0.083023
0.960,32.359,0.042184
0.970,32.288,0.014798
0.980,1163.047,0.005086
