time,frequency,confidence
0.000,188.003,0.603085
0.010,189.575,0.842391
0.020,190.791,0.788621
0.030,194.384,0.561236
0.040,206.523,0.580779
0.050,213.472,0.659790
0.060,224.089,0.805750
0.070,230.921,0.760962
0.080,238.479,0.790299
0.090,244.832,0.872463
0.100,251.276,0.874982
0.110,256.332,0.951609
0.120,260.097,0.931641
0.130,262.684,0.950687
0.140,266.156,0.942573
0.150,269.204,0.951393
0.160,272.778,0.948832
0.170,274.885,0.951739
0.180,276.311,0.914709
0.190,277.651,0.931617
0.200,278.705,0.933790
0.210,280.119,0.918307
0.220,281.699,0.934021
0.230,282.566,0.915652
0.240,281.938,0.901833
0.250,282.485,0.831637
0.260,289.129,0.583177
0.270,297.307,0.831974
0.280,298.662,0.880319
0.290,295.260,0.512948
0.300,282.088,0.675210
0.310,278.498,0.691847
0.320,249.928,0.515661
0.330,245.914,0.473353
0.340,242.020,0.450330
0.350,238.748,0.492613
0.360,236.261,0.618939
0.370,234.093,0.689755
0.380,231.420,0.698620
0.390,229.084,0.822106
0.400,226.029,0.833749
0.410,220.440,0.703051
0.420,212.775,0.602468
0.430,202.778,0.446622
0.440,194.369,0.529547
0.450,186.150,0.768277
0.460,183.237,0.844413
0.470,178.384,0.552379
0.480,170.146,0.597943
0.490,166.058,0.798687
0.500,165.973,0.737784
0.510,167.370,0.433006
0.520,176.730,0.469967
0.530,180.968,0.771405
0.540,184.599,0.708646
0.550,192.310,0.617377
0.560,197.832,0.522655
0.570,206.783,0.531599
0.580,220.341,0.366213
0.590,242.058,0.509998
0.600,251.939,0.596710
0.610,260.617,0.687472
0.620,269.358,0.850300
0.630,275.407,0.884056
0.640,280.872,0.903691
0.650,286.213,0.867054
0.660,291.482,0.913952
0.670,294.431,0.960170
0.680,295.860,0.966435
0.690,296.066,0.966750
0.700,295.963,0.964575
0.710,295.104,0.969815
0.720,294.543,0.975106
0.730,294.292,0.978202
0.740,294.501,0.976056
0.750,295.738,0.964778
0.760,297.324,0.960865
0.770,298.701,0.968199
0.780,299.251,0.964175
0.790,298.299,0.968738
0.800,296.203,0.947585
0.810,293.461,0.950956
0.820,292.434,0.901091
0.830,292.665,0.797001
0.840,295.257,0.624236
0.850,297.647,0.633711
0.860,300.027,0.742172
0.870,297.519,0.839000
0.880,295.855,0.827103
0.890,293.489,0.917989
0.900,290.886,0.906381
0.910,290.022,0.845651
0.920,289.476,0.758698
0.930,290.643,0.670487
0.940,294.869,0.650292
0.950,216.396,0.388152
0.960,211.122,0.366860
0.970,204.589,0.440883
0.980,196.708,0.508582
0.990,190.857,0.672312
1.000,187.545,0.838687
1.010,185.777,0.908394
1.020,185.126,0.942160
1.030,185.262,0.938390
1.040,186.197,0.910206
1.050,187.682,0.834178
1.060,190.353,0.633515
1.070,193.749,0.574956
1.080,198.940,0.481502
1.090,206.100,0.271830
1.100,222.158,0.330363
1.110,224.561,0.150174
1.120,301.832,0.123137
1.130,299.382,0.498900
1.140,294.465,0.863206
1.150,294.827,0.956447
1.160,297.551,0.903884
1.170,302.224,0.935999
1.180,305.188,0.970072
1.190,306.587,0.958845
1.200,307.589,0.973769
1.210,306.731,0.951329
1.220,303.976,0.952450
1.230,300.622,0.944472
1.240,297.556,0.955590
1.250,295.416,0.956952
1.260,294.373,0.952319
1.270,293.530,0.926804
1.280,292.803,0.931894
1.290,292.528,0.942039
1.300,291.989,0.947056
1.310,290.093,0.914019
1.320,288.184,0.939918
1.330,287.070,0.944969
1.340,287.371,0.953024
1.350,288.706,0.944347
1.360,289.384,0.924795
1.370,289.382,0.916412
1.380,289.691,0.913312
1.390,290.777,0.941387
1.400,292.127,0.946399
1.410,293.480,0.931730
1.420,294.471,0.952996
1.430,294.939,0.958375
1.440,295.273,0.959763
1.450,295.864,0.955573
1.460,296.371,0.945878
1.470,296.436,0.946537
1.480,296.069,0.956919
1.490,295.766,0.964635
1.500,295.628,0.968547
1.510,295.619,0.966676
1.520,295.870,0.958962
1.530,296.736,0.936739
1.540,297.503,0.965575
1.550,296.531,0.933462
1.560,295.120,0.889499
1.570,294.888,0.704335
1.580,294.606,0.619995
1.590,293.563,0.691248
1.600,292.368,0.767323
1.610,294.152,0.779861
1.620,295.930,0.843327
1.630,297.488,0.803980
1.640,296.310,0.704179
1.650,298.581,0.527085
1.660,347.487,0.479803
1.670,342.862,0.575796
1.680,339.067,0.737166
1.690,336.870,0.838396
1.700,334.879,0.946184
1.710,333.408,0.967399
1.720,333.971,0.969777
1.730,333.442,0.962550
1.740,332.038,0.954023
1.750,331.145,0.970404
1.760,331.006,0.972203
1.770,331.022,0.971236
1.780,331.587,0.968586
1.790,332.496,0.952848
1.800,332.622,0.944126
1.810,333.143,0.956665
1.820,333.438,0.964100
1.830,333.463,0.963724
1.840,334.222,0.971508
1.850,334.982,0.970212
1.860,334.770,0.966989
1.870,333.309,0.946644
1.880,329.576,0.902854
1.890,325.649,0.774509
1.900,320.171,0.558199
1.910,311.122,0.376554
1.920,251.683,0.203534
1.930,244.557,0.221155
1.940,231.276,0.423049
1.950,228.089,0.440233
1.960,331.279,0.432415
1.970,330.509,0.797199
1.980,328.596,0.758347
1.990,326.714,0.584148
2.000,321.348,0.315097
2.010,291.699,0.273243
2.020,288.045,0.302355
2.030,284.961,0.469972
2.040,284.645,0.664583
2.050,284.962,0.916938
2.060,285.461,0.951975
2.070,285.487,0.948015
2.080,286.063,0.934228
2.090,287.769,0.958450
2.100,290.138,0.942558
2.110,293.024,0.931739
2.120,295.505,0.957315
2.130,297.531,0.954049
2.140,299.158,0.944078
2.150,299.999,0.925595
2.160,299.959,0.923089
2.170,300.173,0.939748
2.180,300.594,0.955446
2.190,300.383,0.951339
2.200,297.394,0.921326
2.210,291.716,0.907245
2.220,287.506,0.925716
2.230,283.148,0.888719
2.240,276.963,0.701641
2.250,269.813,0.751759
2.260,259.947,0.565711
2.270,249.196,0.515422
2.280,242.443,0.397505
2.290,292.050,0.646102
2.300,288.873,0.845161
2.310,285.681,0.865975
2.320,284.952,0.890208
2.330,290.803,0.662778
2.340,295.118,0.737163
2.350,299.346,0.809638
2.360,300.450,0.809144
2.370,295.975,0.757595
2.380,290.061,0.691153
2.390,286.158,0.838602
2.400,283.264,0.901852
2.410,282.087,0.688262
2.420,295.604,0.509379
2.430,300.378,0.811684
2.440,300.623,0.890794
2.450,298.207,0.913301
2.460,294.828,0.858150
2.470,290.602,0.780117
2.480,288.486,0.837457
2.490,290.527,0.801153
2.500,294.163,0.837273
2.510,296.564,0.894636
2.520,296.977,0.901870
2.530,295.819,0.733178
2.540,288.908,0.394283
2.550,283.974,0.611704
2.560,284.237,0.806869
2.570,283.468,0.780494
2.580,289.406,0.521226
2.590,293.784,0.612215
2.600,296.162,0.671353
2.610,296.893,0.765811
2.620,296.349,0.704719
2.630,295.058,0.417772
2.640,288.832,0.673007
2.650,287.589,0.681092
2.660,290.658,0.401255
2.670,296.838,0.397656
2.680,294.745,0.613859
2.690,291.053,0.785283
2.700,289.589,0.793995
2.710,288.278,0.834059
2.720,286.773,0.883693
2.730,284.393,0.934314
2.740,282.528,0.856480
2.750,279.924,0.494878
2.760,270.109,0.477947
2.770,268.786,0.624333
2.780,269.541,0.586459
2.790,300.834,0.480237
2.800,301.063,0.639471
2.810,298.836,0.653267
2.820,295.260,0.800838
2.830,295.846,0.868744
2.840,295.134,0.846197
2.850,295.611,0.788095
2.860,296.097,0.726928
2.870,295.825,0.578139
2.880,296.385,0.585942
2.890,296.168,0.655172
2.900,296.524,0.768465
2.910,296.487,0.719830
2.920,279.895,0.340155
2.930,286.288,0.680883
2.940,288.878,0.842478
2.950,290.316,0.768375
2.960,293.141,0.675106
2.970,296.613,0.743565
2.980,294.990,0.751879
2.990,292.772,0.633415
3.000,292.232,0.393162
3.010,280.922,0.527944
3.020,285.897,0.547566
3.030,291.195,0.763134
3.040,292.427,0.826698
3.050,294.432,0.858529
3.060,295.398,0.891244
3.070,295.154,0.885124
3.080,294.838,0.816194
3.090,294.372,0.643924
3.100,289.475,0.504957
3.110,289.729,0.711862
3.120,292.961,0.793964
3.130,295.893,0.804474
3.140,297.727,0.888854
3.150,298.152,0.862199
3.160,297.803,0.736027
3.170,296.445,0.693849
3.180,292.643,0.650954
3.190,293.258,0.705570
3.200,293.091,0.702175
3.210,290.283,0.788167
3.220,289.375,0.858916
3.230,289.050,0.750730
3.240,293.685,0.789654
3.250,295.692,0.829710
3.260,298.507,0.774433
3.270,298.645,0.778681
3.280,298.431,0.865889
3.290,297.825,0.919955
3.300,297.285,0.921230
3.310,296.928,0.841244
3.320,290.651,0.509176
3.330,286.987,0.620100
3.340,289.691,0.795047
3.350,290.733,0.842124
3.360,293.884,0.845305
3.370,295.416,0.895523
3.380,296.738,0.902248
3.390,298.626,0.954574
3.400,298.536,0.934188
3.410,294.961,0.738938
3.420,296.910,0.702005
3.430,297.805,0.808407
3.440,296.891,0.856603
3.450,296.207,0.800095
3.460,296.233,0.631149
3.470,296.962,0.799610
3.480,297.221,0.910976
3.490,296.606,0.897046
3.500,296.953,0.854033
3.510,296.726,0.845846
3.520,294.559,0.819590
3.530,292.279,0.736320
3.540,292.125,0.559301
3.550,293.187,0.558077
3.560,293.711,0.757247
3.570,291.879,0.836630
3.580,289.740,0.666660
3.590,289.821,0.607611
3.600,293.963,0.695459
3.610,297.770,0.859676
3.620,297.744,0.830553
3.630,294.990,0.732064
3.640,290.603,0.500583
