time,frequency,confidence
0.000,350.719,0.061323
0.010,53.253,0.020704
0.020,52.989,0.118189
0.030,52.757,0.053572
0.040,1323.787,0.040032
0.050,1320.460,0.061390
0.060,1317.043,0.017969
0.070,1316.156,0.018495
0.080,1315.558,0.011661
0.090,1322.111,0.007276
0.100,34.041,0.018694
0.110,1022.461,0.011840
0.120,204.343,0.011042
0.130,881.730,0.028425
0.140,885.753,0.015732
0.150,998.109,0.008336
0.160,1239.480,0.006180
0.170,1111.544,0.002899
0.180,1853.394,0.012703
0.190,1800.536,0.016584
0.200,1772.545,0.012171
0.210,34.508,0.008162
0.220,1215.728,0.006038
0.230,1085.625,0.029122
0.240,1238.043,0.020951
0.250,1240.898,0.010323
0.260,32.191,0.006866
0.270,34.332,0.007692
0.280,34.345,0.189410
0.290,33.226,0.046255
0.300,1323.120,0.005268
0.310,1232.558,0.005506
0.320,1260.790,0.011561
0.330,48.977,0.026656
0.340,97.538,0.086802
0.350,32.116,0.029921
0.360,1331.536,0.024877
0.370,1348.965,0.008078
0.380,1377.500,0.018730
0.390,34.546,0.041609
0.400,1841.847,0.014730
0.410,1968.498,0.042301
0.420,1972.587,0.018738
0.430,977.670,0.032927
0.440,946.636,0.053829
0.450,1925.757,0.034709
0.460,1290.851,0.010100
0.470,1297.830,0.023589
0.480,1242.708,0.055418
0.490,1257.699,0.029806
0.500,1315.952,0.034693
0.510,984.082,0.006933
0.520,1093.635,0.005193
0.530,32.348,0.005657
0.540,940.380,0.004042
0.550,1312.547,0.004156
0.560,38.259,0.006121
0.570,1855.053,0.007371
0.580,1220.307,0.013007
0.590,1307.097,0.014939
0.600,1308.892,0.018910
0.610,1322.227,0.047606
0.620,1966.053,0.044069
0.630,1970.063,0.037299
0.640,33.563,0.029789
0.650,34.279,0.070820
0.660,35.314,0.021726
0.670,34.990,0.025301
0.680,32.212,0.028370
0.690,1818.878,0.011949
0.700,1787.689,0.022839
0.710,1751.544,0.020423
0.720,1765.660,0.039285
0.730,1784.715,0.057540
0.740,1307.872,0.012353
0.750,33.611,0.016310
0.760,33.958,0.018417
0.770,34.480,0.014264
0.780,1844.831,0.008751
0.790,1241.782,0.010780
0.800,1239.908,0.032351
0.810,1242.422,0.020321
0.820,1315.118,0.006168
0.830,1314.987,0.004312
0.840,1309.154,0.014636
0.850,1309.714,0.032363
0.860,888.204,0.015206
0.870,1283.965,0.010596
0.880,38.480,0.006363
0.890,1257.889,0.014184
0.900,1314.094,0.029269
0.910,48.362,0.044196
0.920,1325.648,0.080136
0.930,1072.418,0.031235
0.940,1778.936,0.014485
0.950,309.168,0.047847
0.960,308.524,0.042272
0.970,1843.023,0.051250
0.980,1858.457,0.165005
0.990,1876.116,0.028605
1.000,1316.390,0.010122
1.010,993.313,0.019210
1.020,1962.775,0.011379
1.030,33.908,0.043518
1.040,33.573,0.019490
1.050,1771.517,0.012305
1.060,1775.474,0.010624
1.070,1166.411,0.008896
1.080,1216.874,0.009787
1.090,1704.130,0.016198
1.100,1215.763,0.009329
1.110,1211.696,0.010867
1.120,952.360,0.024482
1.130,950.965,0.047489
1.140,329.581,0.085909
1.150,46.798,0.110499
1.160,1330.611,0.031545
1.170,40.336,0.015486
1.180,835.761,0.013473
1.190,33.735,0.032852
1.200,33.801,0.104251
1.210,1086.892,0.014532
1.220,32.641,0.029406
1.230,976.858,0.011805
1.240,1835.090,0.021988
1.250,1690.887,0.021556
1.260,1325.587,0.019401
1.270,1788.140,0.039597
1.280,1791.517,0.019145
1.290,1964.956,0.007592
1.300,32.312,0.009650
1.310,1260.846,0.011434
1.320,1335.170,0.017112
1.330,37.955,0.017869
1.340,1018.604,0.020047
1.350,1973.692,0.029647
1.360,32.644,0.031157
1.370,1164.273,0.012922
1.380,1318.002,0.010856
1.390,33.116,0.018258
1.400,32.762,0.011307
1.410,32.269,0.010252
1.420,32.230,0.012433
1.430,1841.941,0.041155
1.440,1853.919,0.086921
1.450,1870.951,0.097112
1.460,948.208,0.025924
1.470,1797.549,0.008104
1.480,1840.402,0.024077
1.490,1848.119,0.027199
1.500,1322.641,0.016419
1.510,33.100,0.011061
1.520,33.138,0.032025
1.530,33.673,0.060991
1.540,1182.533,0.014633
1.550,964.920,0.010719
1.560,330.565,0.035502
1.570,34.152,0.027490
1.580,33.985,0.026165
1.590,32.375,0.010712
1.600,1858.157,0.025895
1.610,1779.155,0.017742
1.620,1842.135,0.020021
1.630,41.434,0.017699
1.640,1164.721,0.027013
1.650,1853.756,0.018705
1.660,1839.308,0.007129
1.670,1222.450,0.007049
1.680,1272.648,0.004898
1.690,1962.543,0.011645
1.700,1216.239,0.019453
1.710,1233.630,0.006280
1.720,1222.747,0.002148
1.730,935.591,0.018812
1.740,1778.979,0.019287
1.750,1892.896,0.018486
1.760,1290.009,0.016236
1.770,1236.645,0.007327
1.780,1026.330,0.008952
1.790,1418.333,0.010357
1.800,939.628,0.021438
1.810,934.809,0.027603
1.820,1870.093,0.025159
1.830,863.104,0.033291
1.840,53.422,0.041043
1.850,1192.897,0.014847
1.860,925.546,0.021474
1.870,1688.336,0.013261
1.880,34.152,0.032416
1.890,1231.218,0.010572
1.900,1239.549,0.009364
1.910,39.887,0.005011
1.920,39.863,0.016832
1.930,887.114,0.013246
1.940,1170.195,0.007653
1.950,1225.944,0.016052
1.960,1854.609,0.024977
1.970,1963.448,0.005554
1.980,1856.929,0.003199
1.990,1216.243,0.005298
2.000,1849.136,0.007414
2.010,1969.815,0.016088
2.020,1966.536,0.018782
2.030,1225.640,0.024943
2.040,1299.593,0.019337
2.050,1300.313,0.017318
2.060,32.294,0.035742
2.070,32.304,0.046931
2.080,32.876,0.020126
2.090,33.029,0.008192
2.100,49.215,0.014335
2.110,48.766,0.472537
2.120,49.156,0.242708
2.130,49.683,0.016411
2.140,1244.930,0.007864
2.150,1319.131,0.010434
2.160,1111.304,0.009378
2.170,1312.087,0.015205
2.180,1104.416,0.011754
2.190,1107.395,0.010614
2.200,1145.832,0.005836
2.210,1307.792,0.012628
2.220,1316.005,0.006919
2.230,1316.500,0.047831
2.240,1319.796,0.015587
2.250,33.867,0.013507
2.260,1311.833,0.012534
2.270,1314.827,0.011926
2.280,39.671,0.006120
2.290,32.949,0.012806
2.300,1159.014,0.004773
2.310,977.709,0.010435
2.320,1109.032,0.012025
2.330,1377.359,0.009804
2.340,1343.983,0.008092
2.350,1330.343,0.007747
2.360,39.223,0.015905
2.370,1876.346,0.045304
2.380,1399.857,0.022262
2.390,939.963,0.015197
2.400,1929.995,0.018171
2.410,1318.517,0.025575
2.420,1243.274,0.028347
2.430,1338.826,0.011631
2.440,33.448,0.031924
2.450,32.349,0.082382
2.460,33.024,0.041639
2.470,1972.206,0.009326
2.480,32.303,0.009423
2.490,32.295,0.014654
2.500,1895.004,0.015090
2.510,1962.683,0.020671
2.520,1689.706,0.030772
2.530,1169.356,0.015984
2.540,885.759,0.015485
2.550,936.699,0.020536
2.560,1972.885,0.018370
2.570,989.048,0.006571
2.580,1317.403,0.007381
2.590,1311.379,0.010952
2.600,41.436,0.028766
2.610,32.897,0.064822
2.620,32.308,0.015594
2.630,152.499,0.026961
2.640,32.177,0.011119
2.650,1127.140,0.005542
2.660,1724.148,0.015343
2.670,1711.770,0.025816
2.680,1331.999,0.015457
2.690,32.385,0.009031
2.700,1972.313,0.012639
2.710,33.810,0.111813
2.720,1971.673,0.010840
2.730,1966.130,0.005675
2.740,1960.118,0.007578
2.750,1886.117,0.017689
2.760,1879.587,0.025816
2.770,1827.490,0.010011
2.780,1382.608,0.007702
2.790,1854.166,0.010047
2.800,1850.504,0.058299
2.810,1856.191,0.016809
2.820,1962.434,0.032114
2.830,51.220,0.038996
2.840,1033.660,0.030234
2.850,1166.909,0.008612
2.860,33.214,0.013078
2.870,44.809,0.008928
2.880,32.252,0.027880
2.890,32.324,0.011919
2.900,32.275,0.014360
2.910,42.886,0.009676
2.920,44.245,0.051144
2.930,1319.764,0.032403
2.940,1314.522,0.038020
2.950,1314.077,0.015955
2.960,33.114,0.029217
2.970,884.774,0.010451
2.980,1740.864,0.009108
2.990,1837.388,0.010140
3.000,34.154,0.018843
3.010,1216.343,0.010755
3.020,1222.944,0.030975
3.030,1229.161,0.013760
3.040,32.259,0.019122
3.050,869.877,0.037116
3.060,877.954,0.040672
3.070,38.310,0.011773
3.080,891.078,0.007784
3.090,1762.536,0.012018
3.100,32.364,0.022324
3.110,1796.248,0.024236
3.120,32.928,0.012172
3.130,975.505,0.009895
3.140,1214.160,0.026026
3.150,1222.381,0.014217
3.160,1228.587,0.008127
3.170,1222.668,0.011589
3.180,1865.078,0.026632
3.190,1859.818,0.031509
3.200,1863.201,0.032203
3.210,1884.143,0.043100
3.220,1237.776,0.025380
3.230,949.345,0.045314
3.240,952.781,0.065639
3.250,1845.889,0.030526
3.260,1965.737,0.038900
3.270,921.882,0.025039
3.280,881.693,0.036763
3.290,885.361,0.034898
3.300,1832.829,0.017457
3.310,32.529,0.013843
3.320,1842.349,0.012021
3.330,32.825,0.009746
3.340,33.014,0.015465
3.350,1961.972,0.019700
3.360,47.802,0.048395
3.370,396.914,0.008786
3.380,47.692,0.020139
3.390,1303.646,0.026834
3.400,1297.362,0.019756
3.410,1260.475,0.048260
3.420,1251.837,0.019596
3.430,1113.224,0.015405
3.440,941.597,0.015014
3.450,951.512,0.009762
3.460,959.162,0.006016
3.470,35.411,0.007216
3.480,36.049,0.006236
3.490,938.888,0.011582
3.500,1305.568,0.003566
3.510,1310.805,0.015012
3.520,923.169,0.012534
3.530,922.710,0.016415
3.540,988.192,0.005075
3.550,1760.037,0.013985
3.560,1786.483,0.013793
3.570,1818.940,0.049993
3.580,1834.542,0.045012
3.590,1163.203,0.032747
3.600,1168.826,0.052869
3.610,1170.354,0.017949
3.620,1235.396,0.028092
3.630,1236.782,0.019727
3.640,1831.028,0.022063
3.650,1975.443,0.024179
3.660,1232.714,0.008857
3.670,32.392,0.059895
3.680,32.259,0.040036
3.690,32.431,0.025725
3.700,35.700,0.003973
3.710,996.167,0.003375
3.720,937.325,0.004959
3.730,54.818,0.002508
3.740,33.067,0.012221
3.750,1221.016,0.009677
3.760,1215.238,0.010428
3.770,1975.527,0.022690
3.780,1406.138,0.030548
3.790,1421.755,0.039625
3.800,1762.676,0.055723
3.810,1770.419,0.022863
3.820,1798.105,0.033114
3.830,1310.975,0.048871
3.840,1217.086,0.022631
3.850,1794.796,0.014106
3.860,32.139,0.025132
3.870,32.220,0.016863
3.880,1845.521,0.014012
3.890,1976.971,0.036214
3.900,1766.098,0.034547
3.910,1972.430,0.021161
3.920,1964.806,0.011980
3.930,1864.982,0.003261
3.940,1847.134,0.006823
3.950,1848.301,0.011677
3.960,32.317,0.014359
3.970,32.252,0.004681
3.980,1322.255,0.007798
3.990,1223.291,0.009318
4.000,1234.071,0.023872
4.010,885.479,0.026991
4.020,1287.989,0.009009
4.030,1320.481,0.012681
4.040,1323.947,0.017737
4.050,1323.837,0.007002
4.060,1327.510,0.021700
4.070,991.501,0.011698
4.080,989.785,0.019676
4.090,977.239,0.015862
4.100,1787.853,0.024481
4.110,1821.945,0.068344
4.120,1837.376,0.104301
4.130,1847.095,0.088482
4.140,1857.384,0.026969
4.150,1910.243,0.009951
4.160,1660.464,0.010197
4.170,47.152,0.011822
4.180,32.497,0.021872
4.190,32.519,0.038216
4.200,1174.235,0.024693
4.210,34.975,0.032618
4.220,1830.014,0.020102
