time,frequency,confidence
0.000,1325.207,0.025968
0.010,993.621,0.007784
0.020,991.156,0.011051
0.030,992.018,0.022973
0.040,166.881,0.022154
0.050,995.050,0.009810
0.060,996.041,0.006965
0.070,32.980,0.014406
0.080,37.599,0.026951
0.090,1244.670,0.039499
0.100,32.237,0.016757
0.110,271.531,0.018247
0.120,46.145,0.010606
0.130,46.333,0.005970
0.140,1169.604,0.004260
0.150,1223.636,0.013642
0.160,1163.610,0.022021
0.170,1161.752,0.017628
0.180,33.050,0.055984
0.190,32.937,0.019240
0.200,32.626,0.012749
0.210,32.291,0.011910
0.220,32.982,0.004366
0.230,34.909,0.003750
0.240,1235.515,0.004658
0.250,1743.216,0.034427
0.260,42.612,0.029085
0.270,34.083,0.029869
0.280,39.539,0.010672
0.290,32.094,0.007473
0.300,315.550,0.012846
0.310,1302.875,0.014369
0.320,1792.563,0.005282
0.330,1828.156,0.007003
0.340,1844.709,0.006623
0.350,32.401,0.033945
0.360,32.442,0.079770
0.370,32.284,0.027034
0.380,33.375,0.027195
0.390,33.259,0.064776
0.400,33.138,0.316709
0.410,32.695,0.114458
0.420,33.838,0.028068
0.430,39.995,0.012475
0.440,1235.157,0.008028
0.450,1864.586,0.012524
0.460,1218.722,0.016322
0.470,34.448,0.034893
0.480,34.895,0.212541
0.490,35.369,0.019337
0.500,32.173,0.004174
0.510,32.410,0.003851
0.520,33.815,0.057495
0.530,33.590,0.211726
0.540,33.000,0.059174
0.550,32.602,0.057879
0.560,32.301,0.049327
0.570,32.251,0.044880
0.580,1855.886,0.019162
0.590,1857.789,0.025000
0.600,34.587,0.013551
0.610,1120.301,0.013227
0.620,983.811,0.018579
0.630,36.367,0.027703
0.640,981.794,0.016043
0.650,968.340,0.011519
0.660,885.632,0.005287
0.670,1820.948,0.007282
0.680,1794.330,0.026859
0.690,32.952,0.049586
0.700,1931.155,0.022338
0.710,1846.879,0.006047
0.720,1837.324,0.014640
0.730,39.387,0.036389
0.740,39.546,0.028754
0.750,1822.016,0.013595
0.760,1820.303,0.016676
0.770,34.325,0.023282
0.780,32.184,0.009831
0.790,1777.795,0.014890
0.800,1837.839,0.030519
0.810,49.723,0.066061
0.820,49.929,0.100234
0.830,992.278,0.019553
0.840,39.001,0.009361
0.850,1851.055,0.027978
0.860,1869.087,0.042620
0.870,1863.613,0.014277
0.880,32.106,0.019864
0.890,32.165,0.012573
0.900,33.549,0.006215
0.910,33.988,0.018955
0.920,33.561,0.008780
0.930,32.837,0.012552
0.940,32.436,0.024628
0.950,32.253,0.022843
0.960,1835.146,0.012580
0.970,1837.232,0.017860
0.980,1300.591,0.007700
0.990,1262.808,0.017110
1.000,1255.328,0.016050
1.010,34.593,0.014717
1.020,35.361,0.018203
1.030,35.557,0.014047
1.040,35.383,0.015681
1.050,982.674,0.004009
1.060,982.172,0.004656
1.070,1967.253,0.009252
1.080,33.685,0.003847
1.090,46.454,0.032568
1.100,46.525,0.090936
1.110,32.405,0.018933
1.120,32.210,0.040601
1.130,32.267,0.014184
1.140,32.368,0.010487
1.150,35.321,0.036346
1.160,35.305,0.027817
1.170,1208.255,0.021541
1.180,1212.000,0.008899
1.190,1179.166,0.005639
1.200,39.061,0.006027
1.210,1239.905,0.007148
1.220,1226.159,0.010892
1.230,1828.108,0.024501
1.240,1874.115,0.016862
1.250,1289.270,0.028042
1.260,1313.463,0.016360
1.270,1971.285,0.011901
1.280,143.834,0.016599
1.290,145.618,0.008017
1.300,32.292,0.008004
1.310,32.967,0.065783
1.320,33.280,0.053172
1.330,33.244,0.044669
1.340,1854.117,0.030365
1.350,1184.034,0.012691
1.360,1777.298,0.011131
1.370,1797.240,0.004807
1.380,1152.159,0.004139
1.390,1761.443,0.017507
1.400,34.432,0.039552
1.410,933.902,0.007213
1.420,938.252,0.013203
1.430,35.043,0.006564
1.440,34.528,0.005941
1.450,1324.035,0.003749
1.460,32.355,0.006030
1.470,32.552,0.017000
1.480,32.875,0.011789
1.490,1830.319,0.006145
1.500,38.331,0.007626
1.510,880.275,0.007024
1.520,807.031,0.008307
1.530,879.821,0.012507
1.540,1778.632,0.032455
1.550,890.593,0.063941
1.560,886.096,0.023129
1.570,884.665,0.017268
1.580,1791.657,0.037081
1.590,888.903,0.067583
1.600,891.486,0.057492
1.610,889.759,0.017362
1.620,890.203,0.073720
1.630,921.745,0.044473
1.640,891.747,0.070955
1.650,1757.317,0.042653
1.660,1031.098,0.016664
1.670,1022.218,0.019544
1.680,37.627,0.054315
1.690,78.710,0.032872
1.700,80.862,0.013439
1.710,32.979,0.013287
1.720,1973.348,0.012841
1.730,1319.031,0.010376
1.740,1046.015,0.007316
1.750,32.476,0.016266
1.760,37.561,0.045325
1.770,32.861,0.013503
1.780,874.413,0.008342
1.790,1766.021,0.009388
1.800,35.554,0.004974
1.810,32.386,0.006321
1.820,32.180,0.011680
1.830,54.726,0.011140
1.840,32.690,0.032001
1.850,1965.830,0.015905
1.860,1234.190,0.012559
1.870,1239.172,0.053256
1.880,1232.680,0.012093
1.890,1113.723,0.015785
1.900,33.073,0.045816
1.910,32.316,0.014447
1.920,34.849,0.019834
1.930,32.942,0.017457
1.940,33.048,0.026301
1.950,33.122,0.045270
1.960,1312.081,0.016131
1.970,1241.623,0.013014
1.980,1242.816,0.014312
1.990,1238.022,0.004489
2.000,1172.662,0.005018
2.010,120.759,0.005647
2.020,1223.885,0.019128
2.030,1166.455,0.018124
2.040,32.340,0.008982
2.050,32.312,0.009334
2.060,32.262,0.007876
2.070,32.655,0.015754
2.080,32.808,0.028055
2.090,32.508,0.004775
2.100,1829.387,0.009614
2.110,1859.527,0.005919
2.120,33.396,0.019435
2.130,32.759,0.128457
2.140,32.711,0.303222
2.150,32.966,0.222111
2.160,33.119,0.063428
2.170,991.378,0.017861
2.180,33.841,0.019095
2.190,1228.807,0.028404
2.200,1224.703,0.033486
2.210,1226.684,0.038996
2.220,1232.668,0.043010
2.230,1772.449,0.043121
2.240,1284.067,0.009474
2.250,1869.067,0.005878
2.260,1906.551,0.005788
2.270,1829.589,0.026478
2.280,1818.421,0.029029
2.290,1796.201,0.020813
2.300,1839.327,0.004020
2.310,33.603,0.004108
2.320,873.659,0.013031
2.330,32.886,0.015453
2.340,33.100,0.027202
2.350,33.403,0.073469
