time,frequency,confidence
0.000,332.031,0.276550
0.010,331.136,0.189494
0.020,328.998,0.099047
0.030,37.121,0.050083
0.040,1315.194,0.032667
0.050,47.138,0.081575
0.060,47.469,0.018681
0.070,50.715,0.007633
0.080,84.195,0.010551
0.090,33.996,0.008947
0.100,241.339,0.011983
0.110,232.282,0.041661
0.120,224.946,0.030561
0.130,1320.831,0.016117
0.140,1963.780,0.020075
0.150,1967.621,0.034423
0.160,1323.419,0.035598
0.170,963.369,0.013546
0.180,940.510,0.020191
0.190,33.754,0.021425
0.200,54.053,0.047642
0.210,32.912,0.075867
0.220,32.887,0.005377
0.230,1967.991,0.023806
0.240,1882.884,0.017280
0.250,1856.698,0.023528
0.260,1322.282,0.021903
0.270,1852.849,0.073879
0.280,1225.412,0.043338
0.290,825.519,0.048968
0.300,33.142,0.033863
0.310,933.759,0.048024
0.320,885.621,0.059446
0.330,1848.073,0.022436
0.340,1774.961,0.024270
0.350,1771.794,0.031095
0.360,1790.045,0.016779
0.370,932.714,0.015917
0.380,884.212,0.016121
0.390,32.731,0.024137
0.400,1331.062,0.017932
0.410,1324.618,0.034344
0.420,1184.178,0.036542
0.430,1182.279,0.026144
0.440,1185.494,0.007325
0.450,1296.383,0.017806
0.460,1315.869,0.032783
0.470,48.742,0.044416
0.480,989.396,0.024610
0.490,1329.664,0.009791
0.500,33.182,0.011039
0.510,33.111,0.011957
0.520,48.560,0.018608
0.530,1967.977,0.016492
0.540,1973.809,0.034581
0.550,868.472,0.017883
0.560,49.718,0.041773
0.570,1326.227,0.025218
0.580,1327.932,0.043684
0.590,1452.201,0.020054
0.600,1249.949,0.029706
0.610,1242.743,0.027164
0.620,33.867,0.033791
0.630,41.247,0.052686
0.640,1771.477,0.020492
0.650,54.603,0.025196
0.660,34.027,0.018719
0.670,34.097,0.011979
0.680,1321.330,0.004003
0.690,1789.229,0.007041
0.700,1836.591,0.025731
0.710,1820.410,0.053195
0.720,1828.502,0.041544
0.730,1034.850,0.022258
0.740,350.423,0.041544
0.750,83.336,0.069587
0.760,83.750,0.016572
0.770,330.683,0.022776
0.780,235.480,0.025032
0.790,237.165,0.088728
0.800,236.400,0.049859
0.810,1323.194,0.048398
0.820,34.194,0.017213
0.830,54.735,0.468765
0.840,54.784,0.280001
0.850,55.005,0.127950
0.860,1842.523,0.075757
0.870,1845.512,0.085881
0.880,1848.155,0.085566
0.890,931.710,0.085873
0.900,1410.233,0.029590
0.910,1324.381,0.049471
0.920,32.822,0.030463
0.930,33.105,0.065600
0.940,32.761,0.053999
0.950,44.509,0.052557
0.960,1960.744,0.022058
0.970,1945.499,0.037599
0.980,33.222,0.032250
0.990,39.192,0.042387
1.000,877.586,0.020757
1.010,873.623,0.023464
1.020,986.015,0.018515
1.030,964.064,0.066546
1.040,975.339,0.049086
1.050,943.987,0.022211
1.060,1849.645,0.020425
1.070,1841.268,0.065801
1.080,50.854,0.045130
1.090,1926.040,0.040135
1.100,43.626,0.037208
1.110,43.850,0.032652
1.120,43.759,0.043423
1.130,54.735,0.008896
1.140,54.599,0.044497
1.150,54.592,0.060269
1.160,33.091,0.013625
1.170,1847.498,0.022318
1.180,361.142,0.058856
1.190,1867.564,0.013819
1.200,943.419,0.016576
1.210,33.139,0.032526
1.220,49.618,0.035421
1.230,922.273,0.048795
1.240,1980.189,0.060687
1.250,38.313,0.047143
1.260,39.003,0.033657
1.270,1972.004,0.013397
1.280,33.712,0.030941
1.290,33.214,0.030758
1.300,32.525,0.048851
1.310,32.125,0.042565
1.320,1942.351,0.038271
1.330,1864.845,0.014925
1.340,1398.401,0.033097
1.350,1239.921,0.067954
1.360,1226.714,0.024681
1.370,942.950,0.031496
1.380,936.162,0.023894
1.390,39.228,0.016777
1.400,959.096,0.022954
1.410,360.392,0.027315
1.420,360.265,0.018568
1.430,1965.672,0.027468
1.440,1968.049,0.050436
1.450,349.728,0.055256
1.460,1844.138,0.034031
1.470,1972.003,0.031750
1.480,1973.444,0.023369
1.490,1251.983,0.018792
1.500,1253.043,0.032000
1.510,1243.175,0.032717
1.520,1258.625,0.012151
1.530,33.570,0.067517
1.540,33.526,0.028373
1.550,33.613,0.026951
1.560,1329.051,0.015928
1.570,1322.410,0.031018
1.580,1315.848,0.088805
1.590,1961.313,0.086804
1.600,1966.254,0.041908
1.610,1414.520,0.022788
1.620,316.113,0.014849
1.630,32.472,0.018573
1.640,64.166,0.027035
1.650,33.329,0.020660
1.660,361.944,0.034452
1.670,32.115,0.030119
1.680,32.064,0.054415
1.690,32.131,0.034369
1.700,970.085,0.021000
1.710,1905.455,0.047738
1.720,1949.568,0.045906
1.730,1969.033,0.031097
1.740,331.970,0.055794
1.750,33.053,0.037817
1.760,33.627,0.014759
1.770,33.542,0.012350
1.780,970.060,0.014359
1.790,939.610,0.048506
1.800,1873.256,0.035929
1.810,45.532,0.040992
1.820,45.143,0.117961
1.830,1879.537,0.039995
1.840,35.142,0.015186
1.850,1005.938,0.034773
1.860,1000.120,0.082051
1.870,987.509,0.047512
1.880,939.022,0.017634
1.890,966.673,0.027359
1.900,982.902,0.049647
1.910,489.591,0.088106
1.920,538.553,0.107856
1.930,275.778,0.096439
1.940,179.555,0.087332
1.950,179.983,0.099861
1.960,32.132,0.115893
1.970,35.829,0.190721
1.980,173.152,0.417815
1.990,169.822,0.543659
2.000,341.441,0.573404
2.010,339.028,0.599211
2.020,340.123,0.687572
2.030,338.370,0.594571
2.040,336.770,0.362628
2.050,166.067,0.210510
2.060,173.042,0.269370
2.070,174.995,0.420597
2.080,152.054,0.142105
2.090,174.999,0.188723
2.100,357.319,0.622227
2.110,356.146,0.677082
2.120,358.271,0.560449
2.130,357.308,0.346537
2.140,351.411,0.485846
2.150,347.561,0.620783
2.160,344.992,0.732632
2.170,342.303,0.647725
2.180,339.764,0.475013
2.190,339.769,0.428496
2.200,329.993,0.505965
2.210,40.537,0.122284
2.220,329.552,0.432012
2.230,146.328,0.071923
2.240,123.741,0.067787
2.250,45.364,0.180296
2.260,45.386,0.309798
2.270,162.287,0.126773
2.280,321.358,0.730207
2.290,322.165,0.814577
2.300,321.997,0.833245
2.310,324.266,0.786650
2.320,327.767,0.667897
2.330,326.906,0.432977
2.340,32.379,0.523082
2.350,32.227,0.406181
