time,frequency,confidence
0.000,279.042,0.088202
0.010,34.091,0.051662
0.020,34.811,0.297097
0.030,34.997,0.621610
0.040,35.264,0.709139
0.050,35.629,0.218219
0.060,42.295,0.062287
0.070,41.141,0.058513
0.080,33.654,0.046012
0.090,33.102,0.041078
0.100,32.992,0.012876
0.110,40.153,0.019531
0.120,39.808,0.039176
0.130,77.399,0.081839
0.140,76.594,0.161970
0.150,33.008,0.040498
0.160,32.443,0.290443
0.170,32.729,0.339369
0.180,33.097,0.070070
0.190,32.902,0.117985
0.200,32.451,0.044699
0.210,32.220,0.094201
0.220,32.155,0.023084
0.230,38.523,0.046818
0.240,38.405,0.073195
0.250,38.619,0.033242
0.260,43.092,0.011682
0.270,32.236,0.021007
0.280,1106.286,0.021803
0.290,1305.048,0.012873
0.300,1963.068,0.021165
0.310,980.696,0.037700
0.320,973.161,0.066940
0.330,1954.050,0.141352
0.340,547.997,0.198391
0.350,551.661,0.100301
0.360,269.072,0.088618
0.370,118.023,0.353563
0.380,117.994,0.314829
0.390,117.412,0.474836
0.400,118.035,0.385298
0.410,262.976,0.098920
0.420,269.098,0.083333
0.430,1880.916,0.189988
0.440,1879.833,0.167337
0.450,1872.161,0.092328
0.460,1873.333,0.077031
0.470,1637.214,0.041479
0.480,1723.908,0.065460
0.490,542.602,0.064745
0.500,540.540,0.100942
0.510,542.494,0.189456
0.520,536.890,0.129088
0.530,218.841,0.137567
0.540,224.844,0.326990
0.550,271.173,0.241953
0.560,236.837,0.231402
0.570,272.925,0.160457
0.580,303.095,0.198835
0.590,328.376,0.242330
0.600,346.752,0.478690
0.610,358.558,0.814218
0.620,366.046,0.883929
0.630,374.181,0.883883
0.640,379.277,0.932838
0.650,381.714,0.929021
0.660,384.405,0.921714
0.670,387.306,0.911280
0.680,389.106,0.935722
0.690,390.263,0.902561
0.700,393.046,0.917510
0.710,397.004,0.907208
0.720,402.052,0.912517
0.730,406.235,0.894810
0.740,411.612,0.907063
0.750,416.117,0.924957
0.760,419.940,0.904224
0.770,421.095,0.945579
0.780,418.881,0.912521
0.790,413.824,0.898134
0.800,409.739,0.895827
0.810,406.986,0.945058
0.820,405.221,0.902361
