time,frequency,confidence
0.000,697.704,0.058772
0.010,579.056,0.061771
0.020,580.663,0.120290
0.030,579.752,0.125243
0.040,579.399,0.152668
0.050,583.679,0.178548
0.060,595.145,0.125809
0.070,597.181,0.058085
0.080,327.052,0.026504
0.090,322.688,0.031245
0.100,309.919,0.043816
0.110,412.162,0.043434
0.120,430.587,0.072000
0.130,397.822,0.082306
0.140,326.664,0.071907
0.150,328.591,0.047578
0.160,428.176,0.051217
0.170,429.372,0.099849
0.180,328.656,0.110307
0.190,326.999,0.089144
0.200,333.761,0.074948
0.210,401.425,0.055310
0.220,651.894,0.107088
0.230,647.088,0.105808
0.240,594.570,0.127076
0.250,597.257,0.084300
0.260,598.348,0.055956
0.270,431.512,0.048371
0.280,304.714,0.050347
0.290,1977.114,0.068236
0.300,1975.425,0.048314
0.310,1971.768,0.047222
0.320,1974.465,0.037274
0.330,306.032,0.048745
0.340,327.751,0.049738
0.350,328.031,0.055698
0.360,645.563,0.067840
0.370,585.882,0.128115
0.380,590.954,0.164714
0.390,645.799,0.161774
0.400,652.849,0.163586
0.410,659.226,0.106336
0.420,660.647,0.054402
0.430,660.423,0.054388
0.440,647.207,0.067594
0.450,642.872,0.106470
0.460,709.345,0.086155
0.470,579.700,0.157858
0.480,582.118,0.170958
0.490,582.963,0.164503
0.500,582.806,0.144850
0.510,583.500,0.110901
0.520,592.184,0.104355
0.530,593.642,0.118017
0.540,396.360,0.114840
0.550,529.565,0.074275
0.560,660.287,0.068824
0.570,651.166,0.084112
0.580,602.260,0.066672
0.590,537.424,0.052084
0.600,305.166,0.040330
0.610,328.229,0.045686
0.620,412.646,0.068218
0.630,429.491,0.117938
0.640,391.454,0.048154
0.650,1971.834,0.048802
0.660,656.636,0.064470
0.670,646.747,0.068811
0.680,659.199,0.076106
0.690,585.261,0.109391
0.700,589.337,0.149021
0.710,644.944,0.150553
0.720,651.280,0.152342
0.730,652.585,0.123628
0.740,661.208,0.089894
0.750,661.458,0.070854
0.760,658.673,0.098232
0.770,641.346,0.099381
0.780,582.916,0.146564
0.790,584.028,0.148059
0.800,585.388,0.128724
0.810,531.215,0.115864
0.820,396.110,0.186673
0.830,396.000,0.157889
0.840,651.676,0.119341
0.850,589.493,0.096329
0.860,1571.320,0.175788
0.870,1575.463,0.111519
0.880,582.341,0.109825
0.890,595.878,0.101815
0.900,600.336,0.061486
0.910,308.103,0.036254
0.920,309.517,0.036086
0.930,327.551,0.039154
0.940,332.132,0.042029
0.950,429.115,0.106860
0.960,429.677,0.090759
0.970,1972.461,0.061894
0.980,657.946,0.042706
0.990,656.170,0.084214
1.000,642.834,0.098640
1.010,582.924,0.143483
1.020,585.294,0.131433
1.030,594.840,0.130774
1.040,596.101,0.079862
1.050,596.362,0.054805
1.060,602.654,0.038275
1.070,330.937,0.056605
1.080,331.765,0.051958
1.090,328.605,0.070973
1.100,396.789,0.115475
1.110,397.200,0.112864
1.120,400.451,0.079709
1.130,651.439,0.078441
1.140,659.068,0.069012
1.150,711.008,0.045742
1.160,1577.818,0.058365
1.170,547.300,0.047659
1.180,540.906,0.092607
1.190,580.816,0.122415
1.200,583.311,0.158807
1.210,589.331,0.148438
1.220,595.888,0.142049
1.230,650.985,0.131317
1.240,652.693,0.116056
1.250,596.985,0.068899
1.260,530.884,0.068308
1.270,461.464,0.091116
1.280,304.985,0.080508
1.290,305.731,0.087646
1.300,324.200,0.042353
1.310,328.708,0.045375
1.320,430.069,0.061301
1.330,430.779,0.134543
1.340,327.541,0.130243
1.350,326.967,0.060519
1.360,415.617,0.046023
1.370,646.339,0.101671
1.380,641.925,0.112443
1.390,589.160,0.126799
1.400,596.920,0.116337
1.410,649.478,0.091529
1.420,596.992,0.081042
1.430,604.691,0.052195
1.440,243.991,0.051662
1.450,400.961,0.048549
1.460,657.229,0.070133
1.470,287.967,0.076255
1.480,585.989,0.115817
1.490,591.157,0.134238
1.500,644.362,0.102035
1.510,649.500,0.086688
1.520,656.295,0.068154
1.530,398.008,0.040000
1.540,1984.157,0.102281
1.550,1978.128,0.069358
1.560,1973.390,0.050506
1.570,1975.580,0.040881
1.580,326.659,0.059473
1.590,324.289,0.068429
1.600,633.672,0.062677
1.610,583.623,0.091427
1.620,585.119,0.118776
1.630,593.358,0.115191
1.640,395.915,0.248048
1.650,393.485,0.260189
1.660,584.571,0.162704
1.670,584.190,0.155177
1.680,594.120,0.120565
1.690,396.715,0.111546
1.700,395.738,0.083407
1.710,398.082,0.058930
1.720,595.737,0.056098
1.730,537.363,0.082789
1.740,461.077,0.072830
1.750,500.027,0.049988
1.760,304.200,0.054401
1.770,328.594,0.055932
1.780,328.302,0.067048
1.790,646.191,0.113457
1.800,643.679,0.146945
1.810,584.808,0.177687
1.820,594.792,0.141895
1.830,591.039,0.086531
1.840,778.605,0.085128
1.850,1578.064,0.046467
1.860,595.231,0.082520
1.870,601.865,0.085421
1.880,537.482,0.076430
1.890,304.141,0.049659
1.900,327.005,0.042503
1.910,328.196,0.064638
1.920,416.359,0.092329
1.930,648.535,0.047032
1.940,1962.440,0.019181
1.950,701.321,0.105451
1.960,701.592,0.112225
1.970,576.252,0.147685
1.980,583.065,0.133640
1.990,584.464,0.119817
2.000,592.620,0.109535
2.010,398.132,0.115743
2.020,394.104,0.126322
2.030,588.979,0.091617
2.040,582.705,0.074093
2.050,594.799,0.053773
2.060,596.341,0.039969
2.070,289.323,0.044796
2.080,243.042,0.053143
2.090,327.579,0.049900
2.100,656.514,0.068184
2.110,659.478,0.107765
2.120,641.609,0.074020
2.130,589.430,0.118984
2.140,595.972,0.085094
2.150,603.174,0.032466
2.160,323.329,0.022036
2.170,322.790,0.033099
2.180,328.291,0.028720
2.190,429.205,0.037940
2.200,429.858,0.076089
2.210,328.509,0.096709
2.220,326.271,0.113016
2.230,327.354,0.098887
2.240,327.412,0.082112
2.250,327.277,0.074775
2.260,646.071,0.101438
2.270,590.134,0.151451
2.280,597.109,0.184474
2.290,652.932,0.171444
2.300,660.343,0.122690
2.310,665.223,0.042229
2.320,671.114,0.033821
2.330,662.732,0.067387
2.340,576.460,0.094889
2.350,582.340,0.151618
2.360,589.073,0.144179
2.370,596.476,0.136244
2.380,649.606,0.118378
2.390,651.012,0.112759
2.400,657.353,0.072875
2.410,659.225,0.043544
2.420,658.693,0.065186
2.430,659.064,0.081078
2.440,583.266,0.090050
2.450,584.065,0.163859
2.460,582.937,0.153470
2.470,582.510,0.108937
2.480,581.979,0.146035
2.490,582.666,0.139969
2.500,584.842,0.143743
2.510,594.231,0.134417
2.520,651.524,0.184934
2.530,654.151,0.142523
2.540,594.375,0.128900
2.550,537.925,0.095855
2.560,461.233,0.075187
2.570,508.003,0.074258
2.580,462.635,0.068278
2.590,305.241,0.072754
2.600,327.462,0.052039
2.610,328.205,0.056580
2.620,328.786,0.040271
2.630,643.904,0.079252
2.640,652.523,0.120029
2.650,659.580,0.073259
2.660,335.730,0.089365
2.670,333.537,0.172688
2.680,335.268,0.157869
2.690,327.636,0.058885
2.700,652.461,0.095452
2.710,648.469,0.101836
2.720,642.121,0.074338
2.730,588.737,0.107910
2.740,595.860,0.105760
2.750,602.082,0.054727
2.760,578.428,0.026277
2.770,323.023,0.028177
