time,frequency,confidence
0.000,1163.386,0.008099
0.010,33.102,0.014127
0.020,39.780,0.035769
0.030,39.990,0.017587
0.040,32.978,0.024831
0.050,32.319,0.017721
0.060,43.121,0.199168
0.070,54.899,0.042327
0.080,54.903,0.084299
0.090,55.298,0.050407
0.100,33.834,0.021920
0.110,1975.648,0.043822
0.120,1967.051,0.012296
0.130,1962.748,0.019096
0.140,33.613,0.020669
0.150,34.009,0.076626
0.160,35.289,0.041827
0.170,49.089,0.013501
0.180,49.518,0.014698
0.190,992.174,0.014308
0.200,1317.898,0.006495
0.210,32.911,0.008932
0.220,32.377,0.007158
0.230,56.198,0.007056
0.240,1315.510,0.012654
0.250,33.018,0.015193
0.260,1151.840,0.010120
0.270,1167.018,0.021476
0.280,1183.715,0.017630
0.290,34.461,0.081644
0.300,33.589,0.012113
0.310,35.200,0.002164
0.320,32.987,0.023529
0.330,33.088,0.008972
0.340,1118.022,0.013817
0.350,1328.015,0.032335
0.360,1045.256,0.014177
0.370,1049.469,0.007317
0.380,1115.616,0.006927
0.390,34.968,0.079923
0.400,83.341,0.020513
0.410,84.402,0.018753
0.420,405.804,0.027951
0.430,33.102,0.043984
0.440,35.323,0.020111
0.450,49.043,0.022626
0.460,1973.055,0.062674
0.470,35.322,0.038587
0.480,1005.271,0.038012
0.490,36.235,0.125781
0.500,35.851,0.027246
0.510,33.580,0.014509
0.520,32.082,0.011455
0.530,1280.553,0.009895
0.540,51.774,0.099523
0.550,1319.048,0.012602
0.560,1315.199,0.029047
0.570,1330.807,0.030656
0.580,1316.813,0.027309
0.590,34.334,0.040440
0.600,33.373,0.045567
0.610,55.905,0.190327
0.620,55.905,0.259806
0.630,33.535,0.019660
0.640,33.628,0.005465
0.650,33.563,0.007821
0.660,33.269,0.007109
0.670,1976.337,0.010779
0.680,1967.640,0.013733
0.690,1966.601,0.008684
0.700,1962.963,0.007277
0.710,32.738,0.041136
0.720,32.955,0.107848
0.730,33.189,0.043862
0.740,988.554,0.029381
0.750,1229.815,0.018791
0.760,1212.533,0.023072
0.770,1913.218,0.012556
0.780,1230.785,0.020477
0.790,1850.014,0.023245
0.800,56.644,0.063478
0.810,1591.894,0.027198
0.820,33.565,0.051687
0.830,33.357,0.093227
0.840,33.320,0.088023
0.850,966.479,0.061411
0.860,952.026,0.028694
0.870,969.879,0.009305
0.880,32.389,0.028067
0.890,32.884,0.020592
0.900,1972.608,0.012137
0.910,1968.309,0.005887
0.920,1965.888,0.004875
0.930,1960.231,0.006446
