time,frequency,confidence
0.000,1329.489,0.011530
0.010,32.354,0.024611
0.020,32.413,0.045112
0.030,32.411,0.010567
0.040,32.289,0.006970
0.050,32.111,0.004117
0.060,39.019,0.066753
0.070,39.673,0.197197
0.080,34.669,0.156372
0.090,35.050,0.479532
0.100,34.826,0.108045
0.110,33.982,0.165536
0.120,33.940,0.087983
0.130,32.740,0.034200
0.140,32.523,0.019161
0.150,32.334,0.014661
0.160,1401.713,0.011866
0.170,1398.522,0.016596
0.180,35.784,0.006600
0.190,32.041,0.079382
0.200,32.007,0.014957
0.210,1969.409,0.003088
0.220,39.917,0.116647
0.230,39.761,0.668874
0.240,39.259,0.517397
0.250,33.110,0.176926
0.260,33.392,0.058861
0.270,39.779,0.019450
0.280,870.493,0.051753
0.290,876.745,0.052441
0.300,303.153,0.122018
0.310,301.799,0.130495
0.320,96.743,0.222911
0.330,97.290,0.225269
0.340,32.823,0.073643
0.350,38.436,0.163627
0.360,33.336,0.087654
0.370,32.733,0.137924
0.380,958.407,0.022706
0.390,962.897,0.036900
0.400,1963.046,0.022776
0.410,1968.113,0.008419
0.420,975.941,0.013073
0.430,974.340,0.023313
0.440,871.583,0.040461
0.450,869.704,0.104832
0.460,164.388,0.033184
0.470,33.523,0.107689
0.480,33.529,0.360042
0.490,32.785,0.212356
0.500,1568.420,0.009657
0.510,1567.270,0.017972
0.520,40.352,0.035899
0.530,163.309,0.076228
0.540,163.042,0.057423
0.550,154.968,0.028645
0.560,153.436,0.029138
0.570,35.674,0.013350
0.580,934.278,0.009774
0.590,32.376,0.073678
0.600,32.255,0.019980
0.610,41.688,0.012488
0.620,39.980,0.010681
0.630,39.128,0.012679
0.640,1872.020,0.002800
0.650,1966.357,0.014898
0.660,32.960,0.039702
0.670,32.830,0.182976
0.680,32.629,0.031025
0.690,44.876,0.019583
0.700,32.847,0.012710
0.710,33.583,0.027311
0.720,33.834,0.090520
0.730,33.599,0.073286
0.740,33.460,0.048569
0.750,1963.568,0.028943
0.760,1417.464,0.013768
0.770,206.815,0.036531
0.780,222.601,0.104327
0.790,32.178,0.127140
0.800,36.750,0.188403
0.810,36.801,0.267716
0.820,38.447,0.046530
0.830,39.103,0.046688
0.840,1424.736,0.013249
0.850,32.189,0.123378
0.860,32.582,0.194991
0.870,32.425,0.254929
0.880,32.418,0.222971
0.890,82.209,0.095115
0.900,1413.502,0.047365
0.910,1409.070,0.040850
0.920,1845.465,0.029085
0.930,33.346,0.049066
0.940,33.169,0.038148
0.950,1843.416,0.014897
0.960,40.009,0.027319
0.970,1668.876,0.040525
0.980,34.101,0.250231
0.990,34.565,0.117903
1.000,35.373,0.021967
1.010,34.081,0.092106
1.020,33.202,0.276702
1.030,33.339,0.159858
1.040,32.694,0.076773
1.050,32.377,0.071034
1.060,1971.864,0.026263
1.070,1970.676,0.016045
1.080,38.344,0.016103
1.090,38.296,0.004521
1.100,33.119,0.010610
1.110,33.515,0.274260
1.120,33.479,0.252011
1.130,35.705,0.205868
1.140,35.524,0.500851
1.150,35.738,0.568673
1.160,35.608,0.076965
1.170,1978.636,0.005031
1.180,1977.282,0.010955
1.190,1974.503,0.016782
1.200,1428.688,0.054803
1.210,1429.650,0.026526
1.220,38.481,0.017418
1.230,32.676,0.031349
1.240,164.898,0.087136
1.250,165.498,0.160319
1.260,46.536,0.207069
1.270,45.998,0.435699
1.280,46.062,0.362604
1.290,46.374,0.320009
1.300,663.691,0.020648
1.310,990.953,0.022646
1.320,1844.803,0.023615
1.330,32.537,0.030264
1.340,33.468,0.034528
1.350,46.010,0.018847
1.360,173.573,0.007135
1.370,1325.247,0.004636
1.380,997.228,0.008195
1.390,344.619,0.036447
1.400,324.049,0.059267
1.410,32.831,0.032831
1.420,54.645,0.036834
1.430,54.329,0.023956
1.440,1225.905,0.005721
1.450,1211.534,0.046533
1.460,1001.574,0.033748
1.470,42.785,0.178124
1.480,42.737,0.156560
1.490,39.060,0.056161
1.500,38.946,0.138646
1.510,39.066,0.022140
1.520,1317.045,0.016056
1.530,33.677,0.135276
1.540,41.948,0.060385
