time,frequency,confidence
0.000,241.763,0.076595
0.010,241.782,0.358213
0.020,241.225,0.674344
0.030,240.690,0.755507
0.040,243.054,0.836784
0.050,245.297,0.887922
0.060,248.875,0.770471
0.070,249.287,0.752293
0.080,248.025,0.653088
0.090,243.627,0.705756
0.100,240.190,0.797996
0.110,241.889,0.880057
0.120,245.116,0.865332
0.130,246.407,0.832468
0.140,247.775,0.768806
0.150,249.131,0.619809
0.160,249.573,0.557199
0.170,249.087,0.651490
0.180,250.468,0.822410
0.190,250.682,0.845751
0.200,252.768,0.857234
0.210,252.937,0.873898
0.220,251.922,0.861116
0.230,251.485,0.869730
0.240,249.989,0.769292
0.250,246.870,0.605961
0.260,244.027,0.566438
0.270,245.102,0.538727
0.280,245.938,0.549919
0.290,248.299,0.627967
0.300,249.870,0.728836
0.310,250.709,0.820098
0.320,251.096,0.860315
0.330,249.589,0.878655
0.340,246.326,0.855859
0.350,245.337,0.873639
0.360,244.291,0.861278
0.370,244.879,0.823811
0.380,247.985,0.788937
0.390,250.966,0.750899
0.400,251.278,0.810523
0.410,252.144,0.801583
0.420,252.314,0.861293
0.430,251.561,0.814920
0.440,249.367,0.723730
0.450,245.797,0.712876
0.460,244.190,0.706801
0.470,248.062,0.400683
0.480,250.776,0.600608
0.490,252.282,0.605449
0.500,250.423,0.603280
0.510,246.584,0.553336
0.520,247.874,0.738906
0.530,248.480,0.775688
0.540,247.642,0.830700
0.550,248.405,0.762084
0.560,246.863,0.709952
0.570,246.233,0.644206
0.580,242.863,0.503490
0.590,243.296,0.116881
0.600,60.121,0.179734
0.610,59.796,0.116088
0.620,254.777,0.068557
0.630,252.968,0.112633
0.640,251.551,0.249171
0.650,251.518,0.199949
0.660,61.248,0.207768
0.670,61.621,0.177705
0.680,61.566,0.561102
0.690,252.423,0.169555
0.700,253.365,0.295404
0.710,251.903,0.168218
0.720,254.089,0.035085
0.730,60.464,0.042287
0.740,58.735,0.024890
0.750,60.124,0.118746
0.760,60.418,0.380228
0.770,59.950,0.355791
0.780,59.960,0.282390
0.790,59.983,0.106936
0.800,31.858,0.023678
0.810,32.026,0.014949
0.820,58.016,0.049386
0.830,58.599,0.207469
0.840,58.755,0.561348
0.850,58.997,0.229784
0.860,59.311,0.145291
0.870,58.983,0.046096
0.880,58.731,0.027954
0.890,58.680,0.077419
0.900,60.290,0.118286
0.910,60.851,0.446482
0.920,60.442,0.246210
0.930,60.133,0.091110
0.940,59.120,0.042979
0.950,58.290,0.036341
0.960,58.208,0.075354
0.970,57.981,0.034939
0.980,58.878,0.022171
0.990,58.884,0.012199
1.000,58.840,0.023235
1.010,57.007,0.005042
1.020,32.188,0.030627
1.030,32.187,0.009987
1.040,59.069,0.005751
1.050,60.064,0.095016
1.060,60.531,0.077069
1.070,59.009,0.054664
1.080,60.516,0.149132
1.090,60.299,0.369832
1.100,59.887,0.455598
