0.000,0.000,0.000000
0.003,0.000,0.000000
0.006,374.298,-0.047573
0.009,372.142,-0.047573
0.012,372.142,-0.047573
0.015,372.142,-0.047573
0.017,372.142,-0.047573
0.020,372.142,-0.047573
0.023,372.142,-0.047573
0.026,372.142,-0.047573
0.029,372.142,-0.047573
0.032,372.142,-0.047573
0.035,372.142,-0.047573
0.038,369.999,-0.047573
0.041,372.142,-0.047573
0.044,372.142,-0.047573
0.046,372.142,-0.047573
0.049,372.142,-0.047573
0.052,372.142,-0.047573
0.055,372.142,-0.047573
0.058,372.142,-0.047573
0.061,372.142,-0.047573
0.064,372.142,-0.047573
0.067,372.142,-0.047573
0.070,372.142,-0.047573
0.073,372.142,-0.047573
0.075,372.142,-0.047573
0.078,372.142,-0.047573
0.081,372.142,-0.047573
0.084,372.142,-0.047573
0.087,372.142,-0.047573
0.090,372.142,-0.047573
0.093,372.142,-0.047573
0.096,372.142,-0.047573
0.099,372.142,-0.047573
0.102,372.142,-0.047573
0.104,372.142,-0.047573
0.107,372.142,-0.047573
0.110,372.142,-0.047573
0.113,372.142,-0.047573
0.116,0.000,0.000000
0.119,0.000,0.000000
0.122,0.000,0.000000
0.125,0.000,0.000000
0.128,0.000,0.000000
0.131,0.000,0.000000
0.134,0.000,0.000000
0.136,0.000,0.000000
0.139,0.000,0.000000
0.142,0.000,0.000000
0.145,0.000,0.000000
0.148,0.000,0.000000
0.151,0.000,0.000000
0.154,0.000,0.000000
0.157,0.000,0.000000
0.160,0.000,0.000000
0.163,0.000,0.000000
0.165,0.000,0.000000
0.168,0.000,0.000000
0.171,0.000,0.000000
0.174,0.000,0.000000
0.177,0.000,0.000000
0.180,0.000,0.000000
0.183,0.000,0.000000
0.186,0.000,0.000000
0.189,0.000,0.000000
0.192,0.000,0.000000
0.194,0.000,0.000000
0.197,0.000,0.000000
0.200,0.000,0.000000
0.203,0.000,0.000000
0.206,0.000,0.000000
0.209,0.000,0.000000
0.212,0.000,0.000000
0.215,0.000,0.000000
0.218,0.000,0.000000
0.221,0.000,0.000000
0.223,0.000,0.000000
0.226,0.000,0.000000
0.229,0.000,0.000000
0.232,0.000,0.000000
0.235,0.000,0.000000
0.238,0.000,0.000000
0.241,0.000,0.000000
0.244,0.000,0.000000
0.247,0.000,0.000000
0.250,0.000,0.000000
0.253,0.000,0.000000
0.255,0.000,0.000000
0.258,0.000,0.000000
0.261,0.000,0.000000
0.264,0.000,0.000000
0.267,0.000,0.000000
0.270,0.000,0.000000
0.273,0.000,0.000000
0.276,0.000,0.000000
0.279,0.000,0.000000
0.282,0.000,0.000000
0.284,0.000,0.000000
